player_name,game_id,game_date,blk,blk_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Isaac Okoro,22200858,2023-02-13,0,0.014314677,3700.0,3700.0,10.0,SG/SF,SG/SF,SF
Devonte' Graham,22200858,2023-02-13,0,0.014314677,3500.0,3500.0,12.0,PG/SG,PG/SG,SG
Haywood Highsmith,22200861,2023-02-13,2,1.7715715,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
Trey Murphy III,22200864,2023-02-13,3,2.894531,5200.0,5200.0,16.0,SF,SF,SF
Usman Garuba,22200860,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,C,C,C
Jericho Sims,22200862,2023-02-13,0,0.014314677,3500.0,3500.0,10.0,PF/C,PF/C,C
Bol Bol,22200863,2023-02-13,0,0.02413407,3100.0,3100.0,10.0,PF/C,PF/C,PF
Wenyen Gabriel,22200867,2023-02-13,0,0.021780957,3100.0,3100.0,10.0,PF/C,PF/C,C
Jordan Nwora,22200859,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Boban Marjanovic,22200860,2023-02-13,0,0.014314677,,,,,,
Josh Christopher,22200860,2023-02-13,0,0.014314677,3300.0,3300.0,10.0,SG,SG,SG
Caris LeVert,22200858,2023-02-13,0,0.014314677,5000.0,5000.0,18.0,SG,SG,SG
Gabe Vincent,22200861,2023-02-13,0,0.014314677,4500.0,4500.0,10.0,PG/SG,PG/SG,PG
Herbert Jones,22200864,2023-02-13,0,0.014314677,5000.0,5000.0,20.0,PF,PF,PF
Joe Harris,22200862,2023-02-13,0,0.014314677,3600.0,3600.0,10.0,SF,SF,SF
Andrew Nembhard,22200859,2023-02-13,0,0.014314677,3700.0,3700.0,11.0,PG/SG,PG/SG,SG
Ish Smith,22200861,2023-02-13,0,0.014314677,3200.0,3200.0,10.0,PG,PG,PG
Dennis Schroder,22200867,2023-02-13,0,0.014314677,5500.0,5500.0,22.0,PG,PG,PG
Daniel Gafford,22200866,2023-02-13,0,1.6429853,5400.0,5400.0,18.0,C,C,C
Talen Horton-Tucker,22200859,2023-02-13,0,0.014314677,3900.0,3900.0,13.0,SG/SF,SG/SF,SF
Ben Simmons,22200862,2023-02-13,1,0.9624673,6000.0,6000.0,20.0,PG,PG,PF
Troy Brown Jr.,22200867,2023-02-13,0,0.014314677,3500.0,3500.0,11.0,PF,PF,PF
Bruce Brown,22200861,2023-02-13,0,0.012805049,5300.0,5300.0,19.0,PG/SF,PG/SF,SF
Austin Rivers,22200865,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Goran Dragic,22200863,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Bryce McGowens,22200857,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Dalen Terry,22200863,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,SF,SF,SF
Isaiah Hartenstein,22200862,2023-02-13,0,0.39180908,4400.0,4400.0,10.0,C,C,C
Orlando Robinson,22200861,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,C,C,C
AJ Griffin,22200857,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Jarred Vanderbilt,22200867,2023-02-13,0,0.014314677,4200.0,4200.0,16.0,PF/C,PF/C,C
Jaxson Hayes,22200864,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,PF/C,PF/C,PF
Ayo Dosunmu,22200863,2023-02-13,0,0.014314677,4100.0,4100.0,11.0,PG,PG,PG
Jeremiah Robinson-Earl,22200864,2023-02-13,0,0.014314677,3500.0,3500.0,11.0,C,C,C
Simone Fontecchio,22200859,2023-02-13,1,0.98594886,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Walker Kessler,22200859,2023-02-13,2,1.3715931,5600.0,5600.0,22.0,C,C,C
De'Anthony Melton,22200860,2023-02-13,1,0.98594886,4200.0,4200.0,12.0,SG/SF,SG/SF,SG
Montrezl Harrell,22200860,2023-02-13,0,0.014314677,4500.0,4500.0,10.0,C,C,C
Dominick Barlow,22200858,2023-02-13,1,0.98594886,3000.0,3000.0,10.0,SF,SF,SF
Quenton Jackson,22200866,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Cedi Osman,22200858,2023-02-13,0,0.014314677,3400.0,3400.0,10.0,SG/SF,SG/SF,SF
Jaylin Williams,22200864,2023-02-13,1,0.98594886,3200.0,3200.0,12.0,C,C,C
Jaylen Nowell,22200865,2023-02-13,0,0.014314677,3800.0,3800.0,14.0,SG,SG,SG
Jae'Sean Tate,22200860,2023-02-13,1,0.9853704,3500.0,3500.0,10.0,PG/SF,PG/SF,PG
Kevon Looney,22200866,2023-02-13,0,0.014314677,4200.0,4200.0,15.0,C,C,C
Blake Wesley,22200858,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Patrick Williams,22200863,2023-02-13,1,0.98573554,4000.0,4000.0,12.0,SF/PF,SF/PF,PF
Theo Pinson,22200865,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,SF,SF,SF
Moses Moody,22200866,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,SG,SG,SG
Danuel House Jr.,22200860,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,SF,SF,SF
Dorian Finney-Smith,22200862,2023-02-13,0,0.014314677,5500.0,5500.0,17.0,PF,PF,PF
George Hill,22200859,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,PG,PG,PG
Shake Milton,22200860,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Yuta Watanabe,22200862,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Trendon Watford,22200867,2023-02-13,0,0.014314677,3400.0,3400.0,10.0,C,C,PF
Kendrick Nunn,22200866,2023-02-13,0,0.014314677,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Dwight Powell,22200865,2023-02-13,0,0.014314677,4300.0,4300.0,12.0,C,C,C
Max Christie,22200867,2023-02-13,1,0.98594886,3000.0,3000.0,10.0,SG,SG,SG
Donte DiVincenzo,22200866,2023-02-13,0,0.014314677,5000.0,5000.0,16.0,SG/SF,SG/SF,SG
P.J. Washington,22200857,2023-02-13,0,0.28093505,6100.0,6100.0,21.0,PF/C,PF/C,PF
Mike Conley,22200865,2023-02-13,0,0.014314677,5700.0,5700.0,20.0,PG,PG,PG
Franz Wagner,22200863,2023-02-13,0,0.014314677,6100.0,6100.0,23.0,SG/SF,SG/SF,SF
Bam Adebayo,22200861,2023-02-13,1,1.0553322,9400.0,9400.0,37.0,C,C,C
Coby White,22200863,2023-02-13,1,0.98594886,3700.0,3700.0,10.0,PG/SG,PG/SG,SG
Collin Sexton,22200859,2023-02-13,0,0.014314677,5200.0,5200.0,21.0,PG/SG,PG/SG,PG
Keita Bates-Diop,22200858,2023-02-13,0,0.014314677,4300.0,4300.0,11.0,SF/PF,SF/PF,PF
Delon Wright,22200866,2023-02-13,0,0.014314677,4200.0,4200.0,13.0,PG,PG,PG
Andre Drummond,22200863,2023-02-13,0,0.014314677,3100.0,3100.0,12.0,C,C,C
Cameron Johnson,22200862,2023-02-13,0,0.016999017,4900.0,4900.0,16.0,SF/PF,SF/PF,PF
Ty Jerome,22200866,2023-02-13,0,0.014314677,3300.0,3300.0,10.0,PG,PG,SG
Daniel Theis,22200859,2023-02-13,1,1.0250971,3000.0,3000.0,10.0,C,C,C
Zach Collins,22200858,2023-02-13,0,0.014314677,4500.0,4500.0,18.0,C,C,C
Drew Eubanks,22200867,2023-02-13,1,1.0698448,4100.0,4100.0,11.0,C,C,C
DeMar DeRozan,22200863,2023-02-13,1,0.98667145,8300.0,8300.0,31.0,SF/PF,SF/PF,SF
Josh Giddey,22200864,2023-02-13,0,0.014314677,7900.0,7900.0,31.0,PG/SG,PG/SG,SG
Ricky Rubio,22200858,2023-02-13,0,0.014314677,4000.0,4000.0,10.0,PG,PG,PG
Christian Braun,22200861,2023-02-13,0,0.014314677,3400.0,3400.0,11.0,SG/SF,SG/SF,SG
Rui Hachimura,22200867,2023-02-13,1,0.98667145,5000.0,5000.0,15.0,PF,PF,PF
Mikal Bridges,22200862,2023-02-13,1,0.9853704,6600.0,6600.0,30.0,SG,SG,SF
Josh Richardson,22200864,2023-02-13,2,1.9690822,3000.0,3000.0,18.0,SG/SF,SG/SF,SG
Keldon Johnson,22200858,2023-02-13,0,0.014314677,6900.0,6900.0,26.0,SF,SF,SF
Lonnie Walker IV,22200867,2023-02-13,0,0.014314677,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Markelle Fultz,22200863,2023-02-13,1,0.98594886,5800.0,5800.0,21.0,PG,PG,PG
Paolo Banchero,22200863,2023-02-13,3,2.8808362,7300.0,7300.0,28.0,SF/PF,SF/PF,PF
Kristaps Porzingis,22200866,2023-02-13,0,0.6695396,9900.0,9900.0,42.0,PF/C,PF/C,PF
LaMelo Ball,22200857,2023-02-13,0,0.023174644,10400.0,10400.0,40.0,PG,PG,PG
Lauri Markkanen,22200859,2023-02-13,0,0.038047023,9100.0,9100.0,36.0,SF/PF,SF/PF,SF
Kyrie Irving,22200865,2023-02-13,1,0.9848413,10300.0,10300.0,44.0,PG/SG,PG/SG,SG
Tyrese Haliburton,22200859,2023-02-13,1,0.9853704,9200.0,9200.0,35.0,PG,PG,PG
Nikola Jokic,22200861,2023-02-13,0,0.6645103,12000.0,12000.0,58.0,C,C,C
Jarrett Allen,22200858,2023-02-13,3,2.4748206,6800.0,6800.0,27.0,C,C,C
Jordan Clarkson,22200859,2023-02-13,0,0.014314677,6700.0,6700.0,24.0,PG/SG,PG/SG,SG
Zach LaVine,22200863,2023-02-13,0,0.014314677,8400.0,8400.0,33.0,SG/SF,SG/SF,SG
Anthony Edwards,22200865,2023-02-13,0,0.44448096,9600.0,9600.0,38.0,SG/SF,SG/SF,SG
Shaedon Sharpe,22200867,2023-02-13,0,0.014314677,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Max Strus,22200861,2023-02-13,0,0.014314677,3800.0,3800.0,10.0,SG/SF,SG/SF,SF
Tyrese Maxey,22200860,2023-02-13,0,0.014314677,5200.0,5200.0,20.0,PG/SG,PG/SG,SG
Gordon Hayward,22200857,2023-02-13,0,0.014314677,4900.0,4900.0,16.0,SF/PF,SF/PF,SF
Jalen Brunson,22200862,2023-02-13,1,0.98594886,8800.0,8800.0,34.0,PG,PG,PG
Jimmy Butler,22200861,2023-02-13,0,0.014314677,8500.0,8500.0,37.0,PF,PF,PF
Dejounte Murray,22200857,2023-02-13,0,0.014314677,8900.0,8900.0,35.0,PG/SG,PG/SG,SG
Josh Hart,22200862,2023-02-13,0,0.014314677,5600.0,5600.0,19.0,SG/SF,SG/SF,SF
Jaden McDaniels,22200865,2023-02-13,1,0.97400105,4100.0,4100.0,15.0,SF/PF,SF/PF,SF
Anthony Davis,22200867,2023-02-13,3,2.4643726,10600.0,10600.0,44.0,C,C,C
Donovan Mitchell,22200858,2023-02-13,1,0.9854197,8700.0,8700.0,36.0,PG/SG,PG/SG,SG
Bradley Beal,22200866,2023-02-13,0,0.16775224,7600.0,7600.0,29.0,SG,SG,SG
James Harden,22200860,2023-02-13,2,1.9397851,9800.0,9800.0,38.0,PG,PG,PG
Terry Rozier,22200857,2023-02-13,2,1.9622873,7500.0,7500.0,31.0,PG/SG,PG/SG,SG
Trae Young,22200857,2023-02-13,0,0.014314677,9700.0,9700.0,40.0,PG,PG,PG
Damian Lillard,22200867,2023-02-13,1,0.98594886,11100.0,11100.0,46.0,PG,PG,PG
Spencer Dinwiddie,22200862,2023-02-13,0,0.014314677,8000.0,8000.0,30.0,PG,PG,PG
Julius Randle,22200862,2023-02-13,1,0.98594886,10100.0,10100.0,45.0,PF/C,PF/C,PF
Jose Alvarado,22200864,2023-02-13,1,0.98594886,3200.0,3200.0,10.0,PG,PG,PG
Luka Doncic,22200865,2023-02-13,0,0.014314677,12100.0,12100.0,58.0,PG,PG,PG
Gary Harris,22200863,2023-02-13,0,0.014314677,3200.0,3200.0,10.0,SG/SF,SG/SF,SG
Kyle Anderson,22200865,2023-02-13,1,0.99515754,4800.0,4800.0,23.0,SF/PF,SF/PF,PF
Aaron Nesmith,22200859,2023-02-13,0,0.014314677,4100.0,4100.0,10.0,PF,PF,PF
Brandon Ingram,22200864,2023-02-13,0,0.014314677,7800.0,7800.0,30.0,SG,SG,SG
Jordan Poole,22200866,2023-02-13,0,0.014314677,7800.0,7800.0,31.0,PG/SG,PG/SG,SG
Andrew Wiggins,22200866,2023-02-13,0,0.014314677,6500.0,6500.0,23.0,SF/PF,SF/PF,SF
Kelly Olynyk,22200859,2023-02-13,0,0.014314677,4800.0,4800.0,17.0,PF/C,PF/C,PF
Christian Wood,22200865,2023-02-13,0,0.05483424,7700.0,7700.0,24.0,PF/C,PF/C,C
Anfernee Simons,22200867,2023-02-13,0,0.014314677,6800.0,6800.0,22.0,PG/SG,PG/SG,SG
Shai Gilgeous-Alexander,22200864,2023-02-13,0,0.03545278,10700.0,10700.0,49.0,PG,PG,PG
Evan Mobley,22200858,2023-02-13,2,1.9886817,7400.0,7400.0,35.0,PF/C,PF/C,PF
Saddiq Bey,22200857,2023-02-13,1,0.9861423,5700.0,5700.0,21.0,SF/PF,SF/PF,SF
Michael Porter Jr.,22200861,2023-02-13,1,0.98594886,6400.0,6400.0,20.0,SF,SF,SF
Jalen Williams,22200864,2023-02-13,1,0.97942865,5400.0,5400.0,23.0,SF/PF,SF/PF,PF
Jamaree Bouyea,22200861,2023-02-13,1,0.9540771,3000.0,3000.0,10.0,PG,PG,PG
Monte Morris,22200866,2023-02-13,0,0.014314677,5100.0,5100.0,17.0,PG,PG,PG
D'Angelo Russell,22200867,2023-02-13,0,0.014314677,7300.0,7300.0,27.0,PG/SG,PG/SG,PG
Day'Ron Sharpe,22200862,2023-02-13,0,0.014314677,3500.0,3500.0,10.0,C,C,C
Jabari Smith Jr.,22200860,2023-02-13,0,0.06719095,5000.0,5000.0,19.0,PF/C,PF/C,PF
JaMychal Green,22200866,2023-02-13,0,0.014314677,3200.0,3200.0,10.0,C,C,C
Joel Embiid,22200860,2023-02-13,0,0.04210532,11400.0,11400.0,53.0,C,C,C
Wendell Carter Jr.,22200863,2023-02-13,0,0.014314677,5700.0,5700.0,19.0,C,C,C
Rudy Gobert,22200865,2023-02-13,0,0.03545278,6500.0,6500.0,21.0,C,C,C
Isaiah Joe,22200864,2023-02-13,0,0.014314677,3700.0,3700.0,10.0,SG,SG,SG
Malaki Branham,22200858,2023-02-13,0,0.014314677,4800.0,4800.0,13.0,PG/SG,PG/SG,PG
Malik Beasley,22200867,2023-02-13,0,0.014314677,4300.0,4300.0,10.0,SG,SG,SG
Klay Thompson,22200866,2023-02-13,0,0.014314677,8000.0,8000.0,27.0,SG/SF,SG/SF,SG
Jalen Green,22200860,2023-02-13,0,0.014314677,6900.0,6900.0,25.0,PG/SG,PG/SG,SG
Onyeka Okongwu,22200857,2023-02-13,2,2.2387402,3800.0,3800.0,16.0,C,C,C
Vlatko Cancar,22200861,2023-02-13,1,0.9732002,3700.0,3700.0,10.0,SF/PF,SF/PF,PF
Buddy Hield,22200859,2023-02-13,0,0.014314677,6700.0,6700.0,25.0,SG/SF,SG/SF,SF
Bogdan Bogdanovic,22200857,2023-02-13,1,0.98594886,5100.0,5100.0,17.0,SG/SF,SG/SF,SG
Jeff Green,22200861,2023-02-13,0,0.014314677,3100.0,3100.0,10.0,PF,PF,PF
Deni Avdija,22200866,2023-02-13,0,0.014314677,6000.0,6000.0,21.0,SF/PF,SF/PF,SF
Matisse Thybulle,22200867,2023-02-13,3,2.8808362,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Ochai Agbaji,22200859,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
T.J. McConnell,22200859,2023-02-13,0,0.014314677,5000.0,5000.0,18.0,PG,PG,PG
Clint Capela,22200857,2023-02-13,0,0.1604076,5900.0,5900.0,22.0,C,C,C
Naji Marshall,22200864,2023-02-13,1,0.9854197,4400.0,4400.0,13.0,SF/PF,SF/PF,SF
Immanuel Quickley,22200862,2023-02-13,0,0.014314677,5100.0,5100.0,19.0,PG/SG,PG/SG,SG
Quentin Grimes,22200862,2023-02-13,0,0.014314677,4200.0,4200.0,12.0,SG/SF,SG/SF,SG
Nassir Little,22200867,2023-02-13,2,1.9544333,3300.0,3300.0,10.0,SF/PF,SF/PF,PF
Isaiah Jackson,22200859,2023-02-13,4,3.1038866,3100.0,3100.0,10.0,C,C,C
Kentavious Caldwell-Pope,22200861,2023-02-13,2,1.9342113,4400.0,4400.0,14.0,SG,SG,SG
Darius Garland,22200858,2023-02-13,0,0.014314677,8100.0,8100.0,31.0,PG,PG,PG
Naz Reid,22200865,2023-02-13,0,0.034242555,4400.0,4400.0,15.0,PF/C,PF/C,C
Moritz Wagner,22200863,2023-02-13,1,0.9848413,3400.0,3400.0,11.0,C,C,C
Jalen McDaniels,22200860,2023-02-13,0,0.014314677,3200.0,3200.0,10.0,SF/PF,SF/PF,SF
Nikola Vucevic,22200863,2023-02-13,0,0.014314677,9000.0,9000.0,35.0,C,C,C
Mark Williams,22200857,2023-02-13,2,1.8639017,4000.0,4000.0,15.0,C,C,C
Paul Reed,22200860,2023-02-13,3,2.8808362,3000.0,3000.0,10.0,C,C,C
Alperen Sengun,22200860,2023-02-13,0,0.03545278,8100.0,8100.0,30.0,C,C,C
Kenrich Williams,22200864,2023-02-13,1,0.98594886,4300.0,4300.0,14.0,SF/PF,SF/PF,PF
Dennis Smith Jr.,22200857,2023-02-13,1,0.9832119,3500.0,3500.0,11.0,PG,PG,PG
Jabari Walker,22200867,2023-02-13,0,0.014314677,3000.0,3000.0,10.0,PF/C,PF/C,PF
Domantas Sabonis,22200870,2023-02-14,0,0.014314677,9600.0,9600.0,41.0,C,C,C
Damian Lillard,22200872,2023-02-14,0,0.014314677,11100.0,11100.0,46.0,PG,PG,PG
Derrick White,22200869,2023-02-14,0,0.15818894,7100.0,7100.0,25.0,PG/SG,PG/SG,SG
Chris Paul,22200870,2023-02-14,0,0.08020151,7700.0,7700.0,33.0,PG,PG,PG
Drew Eubanks,22200872,2023-02-14,4,3.3658504,4400.0,4400.0,11.0,C,C,C
Torrey Craig,22200870,2023-02-14,1,0.9634476,4900.0,4900.0,11.0,SF/PF,SF/PF,SF
Malachi Flynn,22200868,2023-02-14,0,0.014314677,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Bol Bol,22200868,2023-02-14,0,0.01608039,3300.0,3300.0,10.0,PF/C,PF/C,PF
Cam Reddish,22200872,2023-02-14,0,0.014314677,3800.0,3800.0,10.0,SG/SF,SG/SF,SF
Terance Mann,22200871,2023-02-14,0,0.014314677,4300.0,4300.0,11.0,PG/SG,PG/SG,PG
Josh Okogie,22200870,2023-02-14,0,0.014314677,4600.0,4600.0,14.0,SG/SF,SG/SF,PF
Giannis Antetokounmpo,22200869,2023-02-14,2,1.9666094,12700.0,12700.0,57.0,PF/C,PF/C,PF
De'Aaron Fox,22200870,2023-02-14,0,0.014314677,9100.0,9100.0,37.0,PG,PG,PG
Jalen Suggs,22200868,2023-02-14,0,0.014314677,3700.0,3700.0,12.0,PG/SG,PG/SG,PG
Jrue Holiday,22200869,2023-02-14,0,0.014314677,7600.0,7600.0,32.0,PG,PG,PG
Deandre Ayton,22200870,2023-02-14,2,1.7713915,8100.0,8100.0,32.0,C,C,C
Kawhi Leonard,22200871,2023-02-14,1,1.4379451,9500.0,9500.0,41.0,SF/PF,SF/PF,SF
Markelle Fultz,22200868,2023-02-14,2,1.9544333,5600.0,5600.0,21.0,PG,PG,PG
Devin Booker,22200870,2023-02-14,0,0.014314677,9400.0,9400.0,35.0,PG/SG,PG/SG,SG
Jordan Poole,22200871,2023-02-14,0,0.014314677,8300.0,8300.0,31.0,PG/SG,PG/SG,SG
Jakob Poeltl,22200868,2023-02-14,6,3.302954,5400.0,5400.0,17.0,C,C,C
Norman Powell,22200871,2023-02-14,0,0.014314677,5900.0,5900.0,22.0,SG/SF,SG/SF,SF
Grant Williams,22200869,2023-02-14,0,0.014314677,4400.0,4400.0,11.0,SF/PF,SF/PF,PF
Kyle Kuzma,22200872,2023-02-14,1,0.98667145,8200.0,8200.0,32.0,SF/PF,SF/PF,SF
Kristaps Porzingis,22200872,2023-02-14,1,0.9823804,9900.0,9900.0,42.0,PF/C,PF/C,PF
Grayson Allen,22200869,2023-02-14,0,0.014314677,4000.0,4000.0,10.0,SG,SG,SG
Fred VanVleet,22200868,2023-02-14,1,0.9430053,9200.0,9200.0,36.0,PG,PG,PG
Jevon Carter,22200869,2023-02-14,0,0.014314677,3400.0,3400.0,10.0,PG,PG,PG
Chimezie Metu,22200870,2023-02-14,0,0.014314677,3000.0,3000.0,10.0,C,C,C
