player_name,game_id,game_date,y,y_pred
Sam Dekker,21601010,2017-03-15,1,1.0417264
Paul Zipser,21601009,2017-03-15,1,1.2142638
Willie Reed,21601007,2017-03-15,0,0.08307925
Dante Cunningham,21601007,2017-03-15,0,0.08307925
Tyler Ulis,21601012,2017-03-15,13,10.434504
Leandro Barbosa,21601012,2017-03-15,1,0.6081202
Clint Capela,21601010,2017-03-15,2,2.0600288
Buddy Hield,21601012,2017-03-15,0,0.083099805
Allen Crabbe,21601011,2017-03-15,1,1.027901
David Lee,21601011,2017-03-15,1,1.1379466
Tyreke Evans,21601012,2017-03-15,3,3.1838546
Austin Rivers,21601013,2017-03-15,0,0.45269787
Terry Rozier,21601006,2017-03-15,3,2.3919308
Lance Stephenson,21601006,2017-03-15,0,0.2659359
Brandan Wright,21601009,2017-03-15,0,0.06715458
Joe Young,21601005,2017-03-15,1,1.1015545
Alan Williams,21601012,2017-03-15,2,2.022418
Kyle Anderson,21601011,2017-03-15,0,0.24014178
Okaro White,21601007,2017-03-15,0,0.06715458
Kevin Seraphin,21601005,2017-03-15,1,1.0236832
Jared Dudley,21601012,2017-03-15,1,0.90817726
Amir Johnson,21601006,2017-03-15,3,2.9902828
Langston Galloway,21601012,2017-03-15,2,1.9689038
Jason Terry,21601013,2017-03-15,1,0.99057055
Dorian Finney-Smith,21601004,2017-03-15,1,1.1184199
Jonas Jerebko,21601006,2017-03-15,3,2.9725409
Andrew Harrison,21601009,2017-03-15,2,1.4212031
Corey Brewer,21601010,2017-03-15,1,0.99057055
Ryan Anderson,21601010,2017-03-15,1,1.0236832
Bobby Brown,21601010,2017-03-15,1,1.0236832
Thon Maker,21601013,2017-03-15,1,1.384153
Ronnie Price,21601012,2017-03-15,0,0.083099805
Matthew Dellavedova,21601013,2017-03-15,3,3.9230554
J.J. Barea,21601004,2017-03-15,13,11.478978
Treveon Graham,21601005,2017-03-15,0,0.06715458
Nemanja Bjelica,21601006,2017-03-15,1,1.2047153
Boris Diaw,21601008,2017-03-15,3,2.8461056
Brian Roberts,21601005,2017-03-15,0,0.06715458
Luke Babbitt,21601007,2017-03-15,1,1.1143857
Jeff Withey,21601008,2017-03-15,0,0.06715458
Zach Randolph,21601009,2017-03-15,3,2.9821045
Meyers Leonard,21601011,2017-03-15,0,0.10051664
Rodney McGruder,21601007,2017-03-15,1,1.0738341
Wayne Selden,21601007,2017-03-15,0,0.06715458
Tyler Ennis,21601010,2017-03-15,1,1.1018391
Alex Len,21601012,2017-03-15,0,0.06715458
Tony Snell,21601013,2017-03-15,0,0.12225437
Kentavious Caldwell-Pope,21601008,2017-03-15,0,0.3006993
Thaddeus Young,21601005,2017-03-15,3,3.137023
Damjan Rudez,21601074,2017-03-24,1,1.0262651
Aron Baynes,21601074,2017-03-24,0,0.052159257
Boban Marjanovic,21601074,2017-03-24,0,0.08371174
Mike Dunleavy,21601078,2017-03-24,3,2.9287438
Jameer Nelson,21601075,2017-03-24,6,4.8433623
Iman Shumpert,21601073,2017-03-24,1,1.0733459
Al Jefferson,21601075,2017-03-24,1,1.0262651
Skal Labissiere,21601081,2017-03-24,8,5.9584985
Clint Capela,21601079,2017-03-24,2,2.0365546
Will Barton,21601075,2017-03-24,2,2.3789036
Ersan Ilyasova,21601078,2017-03-24,2,2.2309487
Jonas Jerebko,21601076,2017-03-24,1,1.0828345
Tomas Satoransky,21601072,2017-03-24,1,1.0933137
Deron Williams,21601073,2017-03-24,2,1.8455217
Giannis Antetokounmpo,21601078,2017-03-24,5,5.0342054
Stephen Curry,21601081,2017-03-24,12,11.399802
Marcus Smart,21601076,2017-03-24,6,4.623047
LeBron James,21601073,2017-03-24,11,9.794289
Anthony Davis,21601079,2017-03-24,1,1.1625148
DeMarcus Cousins,21601079,2017-03-24,4,4.1541357
James Harden,21601079,2017-03-24,17,15.80491
Jimmy Butler,21601077,2017-03-24,11,10.833425
Kevin Love,21601073,2017-03-24,4,4.026342
Draymond Green,21601081,2017-03-24,8,6.57917
Isaiah Thomas,21601076,2017-03-24,7,6.4821715
Ricky Rubio,21601080,2017-03-24,15,12.339508
Buddy Hield,21601081,2017-03-24,7,5.6769977
Kemba Walker,21601073,2017-03-24,5,4.676814
Kyrie Irving,21601073,2017-03-24,7,7.029633
Eric Gordon,21601079,2017-03-24,4,3.9852493
Lou Williams,21601079,2017-03-24,2,2.0184574
Larry Nance Jr.,21601080,2017-03-24,5,4.780045
Shawn Long,21601077,2017-03-24,1,0.98177457
Nik Stauskas,21601077,2017-03-24,2,1.91661
Mirza Teletovic,21601078,2017-03-24,0,0.092771254
Quincy Acy,21601072,2017-03-24,0,0.052159257
Kosta Koufos,21601081,2017-03-24,1,0.99837065
Malcolm Delaney,21601078,2017-03-24,1,1.4805512
Matt Barnes,21601081,2017-03-24,1,1.2543631
Brandon Ingram,21601080,2017-03-24,0,0.79374284
Trevor Booker,21601072,2017-03-24,0,0.1170246
Kevon Looney,21601081,2017-03-24,1,1.0427274
Taurean Prince,21601078,2017-03-24,1,1.0974236
Trey Burke,21601072,2017-03-24,1,1.1350205
Markieff Morris,21601072,2017-03-24,1,1.0995691
Matthew Dellavedova,21601078,2017-03-24,3,3.2643912
Darrun Hilliard,21601074,2017-03-24,4,3.9961104
Stephen Zimmerman,21601074,2017-03-24,0,0.092771254
Jeff Teague,21601075,2017-03-24,8,7.922223
D.J. Augustin,21601074,2017-03-24,2,2.2405872
Brandon Rush,21601080,2017-03-24,3,2.7133927
Ty Lawson,21601081,2017-03-24,2,2.4614358
Omri Casspi,21601080,2017-03-24,1,1.0024352
Sergio Rodriguez,21601077,2017-03-24,7,6.6804314
CJ Miles,21601075,2017-03-24,1,1.0933137
Ian Clark,21601081,2017-03-24,3,2.910344
Andrew Nicholson,21601072,2017-03-24,0,0.1300473
C.J. Watson,21601074,2017-03-24,3,3.0480354
Patrick McCaw,21601081,2017-03-24,0,0.088265106
Gorgui Dieng,21601080,2017-03-24,3,2.9430273
Georgios Papagiannis,21601081,2017-03-24,1,1.0065451
Monta Ellis,21601092,2017-03-26,2,1.678796
Kris Humphries,21601078,2017-03-24,0,0.08371174
Justin Hamilton,21601072,2017-03-24,2,2.0080135
Ish Smith,21601074,2017-03-24,0,0.8149957
Spencer Hawes,21601078,2017-03-24,3,2.996828
Jrue Holiday,21601079,2017-03-24,9,9.323483
Brandon Rush,21601086,2017-03-25,0,0.39100483
Alex Len,21601076,2017-03-24,2,1.8226888
Jonas Valanciunas,21601084,2017-03-25,1,1.0262651
Trey Lyles,21601082,2017-03-25,0,0.08371174
Marcin Gortat,21601083,2017-03-25,1,1.0262651
Mindaugas Kuzminskas,21601085,2017-03-25,2,1.9409295
Andrew Wiggins,21601086,2017-03-25,2,1.9398282
Allen Crabbe,21601086,2017-03-25,0,0.092771254
Courtney Lee,21601085,2017-03-25,7,6.64423
Larry Sanders,21601083,2017-03-25,0,0.08977558
Dario Saric,21601077,2017-03-24,2,1.9158492
Noah Vonleh,21601086,2017-03-25,1,0.8779137
Davis Bertans,21601085,2017-03-25,0,0.092771254
Paul Pierce,21601082,2017-03-25,0,0.08371174
Patty Mills,21601085,2017-03-25,7,6.0345993
Kyrie Irving,21601083,2017-03-25,4,3.1140473
Serge Ibaka,21601084,2017-03-25,1,1.0065451
Ron Baker,21601085,2017-03-25,2,1.9066402
Yogi Ferrell,21601084,2017-03-25,4,4.089406
DeMar DeRozan,21601084,2017-03-25,6,5.934133
DeAndre Liggins,21601083,2017-03-25,0,0.1300473
Jeff Withey,21601082,2017-03-25,0,0.08371174
Markieff Morris,21601083,2017-03-25,0,0.32714066
Boris Diaw,21601082,2017-03-25,5,4.8691864
Devin Harris,21601084,2017-03-25,3,3.0373156
Gorgui Dieng,21601086,2017-03-25,2,2.13096
Marreese Speights,21601082,2017-03-25,2,2.088456
Jason Smith,21601083,2017-03-25,0,0.13910682
Bradley Beal,21601083,2017-03-25,6,5.5509467
Ian Mahinmi,21601083,2017-03-25,0,0.08371174
Al-Farouq Aminu,21601086,2017-03-25,0,0.13916762
Rodney Hood,21601082,2017-03-25,0,0.1198176
Salah Mejri,21601084,2017-03-25,1,1.0262651
Tristan Thompson,21601073,2017-03-24,0,0.052159257
Deron Williams,21601083,2017-03-25,4,3.6233501
Kyle Korver,21601083,2017-03-25,0,0.019241035
Delon Wright,21601084,2017-03-25,4,3.4461148
Marco Belinelli,21601073,2017-03-24,2,1.9018731
Devin Booker,21601076,2017-03-24,6,5.928988
Danilo Gallinari,21601075,2017-03-24,2,1.2850937
Tim Hardaway Jr.,21601078,2017-03-24,4,4.1882987
Elfrid Payton,21601074,2017-03-24,10,9.189912
Marvin Williams,21601073,2017-03-24,2,1.8375337
Karl-Anthony Towns,21601080,2017-03-24,4,4.1455464
Dennis Schroder,21601078,2017-03-24,7,6.65438
Cody Zeller,21601073,2017-03-24,3,2.9167886
Jae Crowder,21601076,2017-03-24,3,3.1657276
Al Horford,21601076,2017-03-24,6,6.817139
Bobby Portis,21601077,2017-03-24,1,1.0262651
Nikola Vucevic,21601074,2017-03-24,6,6.112965
Kris Dunn,21601080,2017-03-24,2,2.0006278
Patrick Beverley,21601079,2017-03-24,2,1.6258928
Andrew Wiggins,21601080,2017-03-24,2,1.6580257
Channing Frye,21601083,2017-03-25,0,0.052159257
Julius Randle,21601080,2017-03-24,3,3.2893665
Paul George,21601075,2017-03-24,3,3.2039046
Brandon Jennings,21601072,2017-03-24,9,8.782528
Rondae Hollis-Jefferson,21601072,2017-03-24,2,2.144536
D'Angelo Russell,21601080,2017-03-24,6,5.9755197
Bojan Bogdanovic,21601072,2017-03-24,2,1.9112492
Jordan Clarkson,21601080,2017-03-24,5,4.725504
Dwight Powell,21601084,2017-03-25,0,0.08371174
Evan Turner,21601086,2017-03-25,2,1.9992201
Joe Ingles,21601082,2017-03-25,5,4.806153
Harrison Barnes,21601084,2017-03-25,2,1.6884861
Tomas Satoransky,21601083,2017-03-25,0,0.092771254
Cory Joseph,21601084,2017-03-25,5,3.627945
Tristan Thompson,21601083,2017-03-25,4,3.9803824
Rodney Stuckey,21601075,2017-03-24,1,0.68595356
Delon Wright,21601068,2017-03-23,3,2.8173656
Anthony Morrow,21601077,2017-03-24,0,0.08371174
Jaylen Brown,21601076,2017-03-24,3,2.9551623
Robin Lopez,21601077,2017-03-24,0,0.08371174
Joffrey Lauvergne,21601077,2017-03-24,0,0.1300473
Klay Thompson,21601081,2017-03-24,0,0.31031686
Frank Kaminsky,21601073,2017-03-24,2,1.6317961
Shabazz Muhammad,21601080,2017-03-24,0,0.08371174
David Nwaba,21601080,2017-03-24,2,2.0365546
JR Smith,21601073,2017-03-24,0,0.08371174
James Michael McAdoo,21601081,2017-03-24,0,0.08371174
Ryan Anderson,21601079,2017-03-24,0,0.092771254
Tyler Ennis,21601080,2017-03-24,1,0.5403346
Jeremy Lamb,21601073,2017-03-24,0,0.18808585
Stanley Johnson,21601074,2017-03-24,1,0.9902369
Michael Carter-Williams,21601077,2017-03-24,1,1.1739972
Mason Plumlee,21601075,2017-03-24,1,1.4972154
Bradley Beal,21601072,2017-03-24,3,2.6007123
Thon Maker,21601078,2017-03-24,0,0.092771254
Kentavious Caldwell-Pope,21601074,2017-03-24,2,1.7552439
Terrence Ross,21601074,2017-03-24,2,2.059897
Andre Iguodala,21601081,2017-03-24,3,2.4855409
Spencer Dinwiddie,21601072,2017-03-24,3,3.2283275
Caris LeVert,21601072,2017-03-24,2,2.0802972
Michael Kidd-Gilchrist,21601073,2017-03-24,1,1.0553923
JaVale McGee,21601081,2017-03-24,1,1.0262651
Tony Snell,21601078,2017-03-24,2,2.1335475
Tim Frazier,21601079,2017-03-24,3,1.7367964
Dante Cunningham,21601079,2017-03-24,0,0.08371174
Dwight Howard,21601078,2017-03-24,1,0.97476715
Jason Smith,21601072,2017-03-24,1,0.7504864
David West,21601081,2017-03-24,4,4.1464086
Isaiah Whitehead,21601072,2017-03-24,2,1.9870842
Kenneth Faried,21601075,2017-03-24,0,0.052159257
Gerald Green,21601076,2017-03-24,0,0.08371174
Paul Zipser,21601077,2017-03-24,1,0.8140552
Terry Rozier,21601076,2017-03-24,1,0.7755871
Devin Harris,21601069,2017-03-23,4,4.0216517
Kyle Anderson,21601085,2017-03-25,2,1.9705226
Shabazz Napier,21601071,2017-03-23,0,0.7557745
Spencer Dinwiddie,21601067,2017-03-23,2,2.0778682
Jared Dudley,21601067,2017-03-23,2,2.07994
Josh Richardson,21601068,2017-03-23,3,2.531734
Dorian Finney-Smith,21601069,2017-03-23,1,1.0427274
Jamal Crawford,21601069,2017-03-23,1,1.2868453
Justin Holiday,21601071,2017-03-23,3,2.5250423
Dirk Nowitzki,21601069,2017-03-23,4,4.071844
Sasha Vujacic,21601071,2017-03-23,0,0.092771254
Maurice Harkless,21601071,2017-03-23,2,1.7704917
Nicolas Brussino,21601069,2017-03-23,0,0.08371174
Luke Babbitt,21601068,2017-03-23,0,0.092771254
Alex Len,21601067,2017-03-23,1,0.93937635
LaMarcus Aldridge,21601070,2017-03-23,1,1.3350815
Ian Mahinmi,21601072,2017-03-24,0,0.08371174
Andrew Nicholson,21601067,2017-03-23,0,0.08371174
Norman Powell,21601068,2017-03-23,0,0.09012755
James Johnson,21601068,2017-03-23,3,2.4430306
Patty Mills,21601070,2017-03-23,5,4.435888
Tony Parker,21601070,2017-03-23,7,6.568676
CJ McCollum,21601071,2017-03-23,1,0.99614495
DeMar DeRozan,21601068,2017-03-23,3,3.1485696
Marquese Chriss,21601067,2017-03-23,0,0.052159257
Tyler Ulis,21601067,2017-03-23,12,9.890894
Blake Griffin,21601069,2017-03-23,2,2.0465782
Damian Lillard,21601071,2017-03-23,5,4.9936867
Nerlens Noel,21601069,2017-03-23,3,2.9408581
Justin Anderson,21601077,2017-03-24,0,0.08371174
Tyus Jones,21601080,2017-03-24,2,1.566763
Marcin Gortat,21601072,2017-03-24,0,0.092771254
Ben McLemore,21601081,2017-03-24,2,2.088456
Corey Brewer,21601080,2017-03-24,1,1.0427274
Ivica Zubac,21601080,2017-03-24,3,2.965141
Jon Leuer,21601074,2017-03-24,2,1.706468
Evan Fournier,21601074,2017-03-24,2,2.12655
Marquese Chriss,21601076,2017-03-24,1,1.0262651
T.J. McConnell,21601077,2017-03-24,8,8.3002205
Nicolas Batum,21601073,2017-03-24,2,2.3767736
Aaron Brooks,21601075,2017-03-24,1,1.0262651
Mike Muscala,21601078,2017-03-24,0,0.052159257
Jodie Meeks,21601074,2017-03-24,0,0.62047523
Myles Turner,21601075,2017-03-24,0,0.3891423
Langston Galloway,21601081,2017-03-24,0,0.052159257
John Wall,21601072,2017-03-24,9,9.513376
Denzel Valentine,21601077,2017-03-24,1,0.5641078
Wilson Chandler,21601075,2017-03-24,2,1.8898809
Tarik Black,21601080,2017-03-24,0,0.08371174
Tobias Harris,21601074,2017-03-24,3,3.01677
Gerald Henderson,21601077,2017-03-24,2,1.8611536
Kelly Olynyk,21601076,2017-03-24,2,1.9123466
Robert Covington,21601077,2017-03-24,0,0.1546329
Garrett Temple,21601081,2017-03-24,3,3.135563
Khris Middleton,21601078,2017-03-24,3,3.321115
Willie Cauley-Stein,21601081,2017-03-24,2,1.9158679
Lavoy Allen,21601075,2017-03-24,2,2.088456
Gary Harris,21601075,2017-03-24,2,1.6961215
Thaddeus Young,21601075,2017-03-24,1,0.7593499
Jordan Crawford,21601079,2017-03-24,2,2.2475657
Richard Jefferson,21601073,2017-03-24,0,0.08371174
Jason Terry,21601078,2017-03-24,1,0.9902369
Monta Ellis,21601075,2017-03-24,1,0.8675205
Brook Lopez,21601072,2017-03-24,2,1.9863641
Beno Udrih,21601074,2017-03-24,2,1.9212631
Jared Dudley,21601076,2017-03-24,10,6.1973524
Sam Dekker,21601079,2017-03-24,0,0.092771254
Briante Weber,21601073,2017-03-24,1,1.1350975
Nikola Mirotic,21601077,2017-03-24,2,2.0238898
Tyler Ulis,21601076,2017-03-24,4,3.8002765
Jamal Murray,21601075,2017-03-24,3,2.9252186
Arron Afflalo,21601081,2017-03-24,1,0.98177457
KJ McDaniels,21601072,2017-03-24,1,0.99228805
Kyle Korver,21601073,2017-03-24,1,1.0657914
Daniel Ochefu,21601072,2017-03-24,0,0.08371174
Reggie Jackson,21601074,2017-03-24,3,3.2722013
Greg Monroe,21601078,2017-03-24,3,3.1555738
Zaza Pachulia,21601081,2017-03-24,3,3.0337417
Trevor Ariza,21601079,2017-03-24,0,0.052159257
Shaun Livingston,21601081,2017-03-24,1,1.1114358
Mario Hezonja,21601074,2017-03-24,6,5.5153623
Randy Foye,21601072,2017-03-24,4,3.8080418
Amir Johnson,21601076,2017-03-24,1,0.5025072
Archie Goodwin,21601072,2017-03-24,3,2.895493
Tyler Zeller,21601076,2017-03-24,1,1.0024352
Aaron Gordon,21601074,2017-03-24,2,2.0723515
Bismack Biyombo,21601074,2017-03-24,1,1.0553923
Nene,21601079,2017-03-24,2,1.9620068
Richaun Holmes,21601077,2017-03-24,0,0.17894816
Solomon Hill,21601079,2017-03-24,4,4.105724
Malcolm Brogdon,21601078,2017-03-24,7,6.543409
Alan Williams,21601076,2017-03-24,0,0.09849482
Andre Drummond,21601074,2017-03-24,2,1.8226888
Rajon Rondo,21601077,2017-03-24,5,4.56355
Thabo Sefolosha,21601078,2017-03-24,1,0.75382644
Leandro Barbosa,21601076,2017-03-24,0,0.12887712
Jeremy Lin,21601072,2017-03-24,3,4.200939
Timothe Luwawu-Cabarrot,21601077,2017-03-24,1,0.736543
E'Twaun Moore,21601079,2017-03-24,5,4.8927794
Bryn Forbes,21601085,2017-03-25,0,0.08371174
Jimmy Butler,21601090,2017-03-26,14,12.936496
Dorian Finney-Smith,21601084,2017-03-25,0,0.092771254
CJ McCollum,21601096,2017-03-26,3,2.8561423
Ivica Zubac,21601096,2017-03-26,2,1.9263921
Kevin Seraphin,21601092,2017-03-26,0,0.092771254
Semaj Christon,21601091,2017-03-26,1,0.849172
Terry Rozier,21601093,2017-03-26,0,0.45749295
Matt Barnes,21601094,2017-03-26,2,2.1428714
Norris Cole,21601091,2017-03-26,0,0.11872148
Quinn Cook,21601095,2017-03-26,1,1.2463288
Solomon Hill,21601095,2017-03-26,1,1.1803614
Anthony Tolliver,21601089,2017-03-26,0,0.08371174
Buddy Hield,21601089,2017-03-26,2,1.7129117
Zaza Pachulia,21601094,2017-03-26,0,0.39100483
Pat Connaughton,21601096,2017-03-26,0,0.092771254
E'Twaun Moore,21601095,2017-03-26,3,3.3080063
Kelly Olynyk,21601093,2017-03-26,0,0.5388462
Tyler Johnson,21601093,2017-03-26,2,1.9111588
Raymond Felton,21601089,2017-03-26,1,0.9902369
Willie Reed,21601093,2017-03-26,0,0.08371174
Lavoy Allen,21601092,2017-03-26,1,0.99837065
Cheick Diallo,21601095,2017-03-26,0,0.08371174
Cameron Payne,21601090,2017-03-26,0,0.16218998
Jordan Clarkson,21601096,2017-03-26,6,5.9300547
Darrell Arthur,21601095,2017-03-26,1,0.7187896
Ersan Ilyasova,21601088,2017-03-26,1,0.99837065
Tim Hardaway Jr.,21601088,2017-03-26,3,2.222199
Mason Plumlee,21601095,2017-03-26,1,1.0289682
Amir Johnson,21601093,2017-03-26,5,4.7961473
Jerami Grant,21601091,2017-03-26,0,0.08371174
Jerian Grant,21601090,2017-03-26,1,1.3376662
Denzel Valentine,21601090,2017-03-26,2,1.9060074
Marcus Smart,21601093,2017-03-26,9,8.630995
Briante Weber,21601087,2017-03-26,1,1.0553923
Robert Covington,21601092,2017-03-26,2,1.9409295
Draymond Green,21601094,2017-03-26,4,4.5409184
Tyler Ennis,21601096,2017-03-26,5,4.7264357
Avery Bradley,21601093,2017-03-26,2,2.0316074
Al-Farouq Aminu,21601096,2017-03-26,4,3.932348
Danilo Gallinari,21601095,2017-03-26,0,0.35519662
Steven Adams,21601091,2017-03-26,2,1.6429418
Dario Saric,21601092,2017-03-26,1,0.939831
Michael Carter-Williams,21601090,2017-03-26,2,1.8981189
Thon Maker,21601090,2017-03-26,0,0.08371174
Sam Dekker,21601091,2017-03-26,1,1.0262651
Jeremy Lin,21601088,2017-03-26,8,9.501188
Rondae Hollis-Jefferson,21601088,2017-03-26,1,0.99837065
Shaun Livingston,21601094,2017-03-26,4,3.9589434
Quincy Acy,21601088,2017-03-26,0,0.08371174
Julius Randle,21601096,2017-03-26,2,2.3031285
Maurice Harkless,21601096,2017-03-26,3,2.7386503
Wesley Johnson,21601089,2017-03-26,0,0.08371174
Jarell Eddie,21601087,2017-03-26,0,0.08977558
Skal Labissiere,21601089,2017-03-26,1,0.986149
Kris Humphries,21601088,2017-03-26,0,0.08371174
Larry Nance Jr.,21601096,2017-03-26,1,0.86995727
Rakeem Christmas,21601092,2017-03-26,0,0.08371174
Andrew Harrison,21601094,2017-03-26,2,1.4787656
Spencer Dinwiddie,21601088,2017-03-26,4,4.2012253
Isaiah Canaan,21601090,2017-03-26,0,0.08371174
Langston Galloway,21601089,2017-03-26,3,2.8523545
KJ McDaniels,21601088,2017-03-26,1,1.0427274
CJ Miles,21601092,2017-03-26,0,0.092771254
T.J. McConnell,21601092,2017-03-26,7,6.621943
Cody Zeller,21601087,2017-03-26,2,1.9982831
JaVale McGee,21601094,2017-03-26,0,0.092771254
Marco Belinelli,21601087,2017-03-26,0,0.4150044
Doug McDermott,21601091,2017-03-26,0,0.08371174
Vince Carter,21601094,2017-03-26,2,1.4974666
Mike Miller,21601095,2017-03-26,0,0.08371174
Georgios Papagiannis,21601089,2017-03-26,4,3.9967756
Sergio Rodriguez,21601092,2017-03-26,2,1.9474697
Damian Lillard,21601096,2017-03-26,5,5.0687823
Shawn Long,21601092,2017-03-26,1,0.9945682
Jae Crowder,21601093,2017-03-26,1,1.3708621
Nikola Mirotic,21601090,2017-03-26,1,0.99837065
Mike Conley,21601094,2017-03-26,7,6.6481304
Russell Westbrook,21601091,2017-03-26,13,10.29383
Jusuf Nurkic,21601096,2017-03-26,4,3.5085764
Dennis Schroder,21601088,2017-03-26,8,6.839002
Zach Randolph,21601094,2017-03-26,3,2.9125726
Jordan Crawford,21601095,2017-03-26,6,5.442313
Taurean Prince,21601088,2017-03-26,1,1.1226403
Eric Gordon,21601091,2017-03-26,1,0.9049694
Victor Oladipo,21601091,2017-03-26,4,3.9758525
Allen Crabbe,21601096,2017-03-26,1,0.97799253
Nicolas Batum,21601087,2017-03-26,11,9.955248
Blake Griffin,21601089,2017-03-26,4,4.2755623
Giannis Antetokounmpo,21601090,2017-03-26,4,4.02836
Myles Turner,21601092,2017-03-26,1,1.2246637
Hassan Whiteside,21601093,2017-03-26,2,2.084343
Nene,21601091,2017-03-26,3,2.8992097
Devin Booker,21601087,2017-03-26,5,5.0083714
Paul George,21601092,2017-03-26,3,2.9223242
Klay Thompson,21601094,2017-03-26,1,1.2668179
James Harden,21601091,2017-03-26,12,10.825118
Trevor Ariza,21601091,2017-03-26,6,5.946389
Anthony Davis,21601095,2017-03-26,3,2.9696853
Kemba Walker,21601087,2017-03-26,8,7.8679905
Tony Allen,21601094,2017-03-26,5,4.842329
Lou Williams,21601091,2017-03-26,4,3.8311338
Seth Curry,21601069,2017-03-23,4,3.9589434
Al Jefferson,21601092,2017-03-26,0,0.13910682
DeAndre Jordan,21601089,2017-03-26,0,0.09849482
Jonas Jerebko,21601093,2017-03-26,2,2.07994
Meyers Leonard,21601096,2017-03-26,2,1.9620068
Nik Stauskas,21601092,2017-03-26,1,0.5970043
Will Barton,21601095,2017-03-26,4,4.2057962
Tim Frazier,21601095,2017-03-26,8,6.9147315
Michael Kidd-Gilchrist,21601087,2017-03-26,3,3.1221745
Marreese Speights,21601089,2017-03-26,0,0.052159257
Terrence Jones,21601090,2017-03-26,0,0.08371174
Donatas Motiejunas,21601095,2017-03-26,0,0.08371174
Rodney McGruder,21601093,2017-03-26,0,0.13910682
Domantas Sabonis,21601091,2017-03-26,1,1.0883838
Khris Middleton,21601090,2017-03-26,2,1.5339237
Josh Richardson,21601093,2017-03-26,5,5.0130067
Darren Collison,21601089,2017-03-26,4,3.9343083
Trevor Booker,21601088,2017-03-26,2,2.230251
Gerald Green,21601093,2017-03-26,0,0.08371174
Randy Foye,21601088,2017-03-26,1,1.031415
Al Horford,21601093,2017-03-26,8,7.1468678
Caris LeVert,21601088,2017-03-26,1,0.56089854
Patrick McCaw,21601094,2017-03-26,1,1.0974236
Ben McLemore,21601089,2017-03-26,2,2.0280387
DeAndre' Bembry,21601088,2017-03-26,0,0.08371174
Mike Dunleavy,21601088,2017-03-26,0,0.09012755
Andre Iguodala,21601094,2017-03-26,4,3.6109228
Paul Pierce,21601089,2017-03-26,0,0.1198176
Richaun Holmes,21601092,2017-03-26,0,0.10903256
Andre Roberson,21601091,2017-03-26,1,0.7755114
Wilson Chandler,21601095,2017-03-26,2,1.8485367
Austin Rivers,21601089,2017-03-26,4,3.7424598
Archie Goodwin,21601088,2017-03-26,0,0.09012755
Deyonta Davis,21601094,2017-03-26,0,0.08371174
Stephen Curry,21601094,2017-03-26,11,10.269865
JaMychal Green,21601094,2017-03-26,0,0.13916762
Spencer Hawes,21601090,2017-03-26,1,1.0384778
Marshall Plumlee,21601085,2017-03-25,0,0.08371174
Jusuf Nurkic,21601086,2017-03-25,4,4.037472
Shabazz Napier,21601086,2017-03-25,1,1.4559164
Maurice Harkless,21601086,2017-03-25,2,1.9558408
