player_name,game_id,game_date,reb,reb_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Shake Milton,22000174,2021-01-14,2,2.7060525,5200.0,5200.0,14.0,PG/SG,PG/SG,SG
Bismack Biyombo,22000175,2021-01-14,8,7.6741266,4000.0,4000.0,13.0,C,C,C
LaMelo Ball,22000175,2021-01-14,6,4.914215,7600.0,7600.0,30.0,PG,PG,PG
Nikola Jokic,22000177,2021-01-14,14,14.96579,11000.0,11000.0,52.0,C,C,C
Christian Wood,22000176,2021-01-14,15,11.423717,7700.0,7700.0,34.0,C,C,C
Domantas Sabonis,22000178,2021-01-14,15,10.120955,9500.0,9500.0,47.0,PF/C,PF/C,PF
Kyle Lowry,22000175,2021-01-14,6,3.11415,8100.0,8100.0,31.0,PG,PG,PG
Malcolm Brogdon,22000178,2021-01-14,5,4.8597355,8300.0,8300.0,37.0,PG,PG,PG
Malachi Flynn,22000175,2021-01-14,0,0.24829884,3300.0,3300.0,10.0,PG,PG,PG
LaMarcus Aldridge,22000176,2021-01-14,2,2.7971034,6700.0,6700.0,25.0,PF/C,PF/C,C
Duncan Robinson,22000174,2021-01-14,2,2.7119887,5500.0,5500.0,16.0,SG,SG,SG
Jamal Murray,22000177,2021-01-14,9,5.355675,6900.0,6900.0,28.0,PG,PG,PG
DeMar DeRozan,22000176,2021-01-14,6,5.3258357,8000.0,8000.0,35.0,SF/PF,SF/PF,SF
Fred VanVleet,22000175,2021-01-14,1,1.806096,8200.0,8200.0,35.0,PG/SG,PG/SG,SG
Draymond Green,22000177,2021-01-14,4,3.735194,5400.0,5400.0,20.0,PF/C,PF/C,PF
Devonte' Graham,22000175,2021-01-14,4,5.3520784,6000.0,6000.0,20.0,PG,PG,PG
Eric Paschall,22000177,2021-01-14,5,4.4879727,4100.0,4100.0,11.0,SF/PF,SF/PF,PF
P.J. Washington,22000175,2021-01-14,11,8.420552,6300.0,6300.0,23.0,PF/C,PF/C,PF
Kelly Olynyk,22000174,2021-01-14,6,4.809256,6400.0,6400.0,19.0,PF/C,PF/C,PF
DeMarcus Cousins,22000176,2021-01-14,4,2.4664996,4700.0,4700.0,15.0,C,C,C
Malik Monk,22000175,2021-01-14,3,3.4062045,3000.0,3000.0,10.0,SG,SG,SG
Paul Millsap,22000177,2021-01-14,4,3.8398147,4300.0,4300.0,12.0,PF/C,PF/C,PF
Ben Simmons,22000174,2021-01-14,10,10.429958,8700.0,8700.0,36.0,PG/SF,PG/SF,PG
Myles Turner,22000178,2021-01-14,10,6.3761535,6600.0,6600.0,28.0,C,C,C
Tyler Herro,22000174,2021-01-14,6,4.696327,7300.0,7300.0,26.0,PG/SG,PG/SG,PG
Dwight Howard,22000174,2021-01-14,4,3.7250903,4800.0,4800.0,10.0,C,C,C
Terry Rozier,22000175,2021-01-14,3,2.8571525,6200.0,6200.0,22.0,PG/SG,PG/SG,SG
James Wiseman,22000177,2021-01-14,5,3.7204733,4300.0,4300.0,17.0,C,C,C
Max Strus,22000174,2021-01-14,7,5.379233,3100.0,3100.0,10.0,SG,SG,SG
Carmelo Anthony,22000178,2021-01-14,2,2.04446,4400.0,4400.0,17.0,PF,PF,PF
Damion Lee,22000177,2021-01-14,2,2.3948054,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Andrew Wiggins,22000177,2021-01-14,3,2.6947715,6800.0,6800.0,24.0,SG/SF,SG/SF,SG
JaKarr Sampson,22000178,2021-01-14,5,4.4708843,3000.0,3000.0,10.0,PF/C,PF/C,PF
Gary Trent Jr.,22000178,2021-01-14,0,0.8589904,3700.0,3700.0,10.0,SG/SF,SG/SF,SG
Tobias Harris,22000174,2021-01-14,4,5.4096513,7900.0,7900.0,32.0,SF/PF,SF/PF,PF
Kelly Oubre Jr.,22000177,2021-01-14,5,4.239353,5300.0,5300.0,18.0,SF/PF,SF/PF,SF
Aron Baynes,22000175,2021-01-14,1,2.916475,3100.0,3100.0,10.0,C,C,C
Gabe Vincent,22000174,2021-01-14,2,2.1732888,4200.0,4200.0,11.0,PG/SG,PG/SG,PG
Derrick Jones Jr.,22000178,2021-01-14,6,5.6118274,3600.0,3600.0,10.0,SF/PF,SF/PF,SF
JaMychal Green,22000177,2021-01-14,9,8.255541,4200.0,4200.0,10.0,PF,PF,PF
P.J. Tucker,22000176,2021-01-14,6,6.036063,3800.0,3800.0,10.0,PF/C,PF/C,PF
Dejounte Murray,22000176,2021-01-14,8,8.240842,7500.0,7500.0,30.0,PG,PG,PG
Chris Silva,22000174,2021-01-14,4,2.9275181,3500.0,3500.0,10.0,C,C,C
CJ McCollum,22000178,2021-01-14,3,2.353384,8400.0,8400.0,36.0,PG/SG,PG/SG,SG
Miles Bridges,22000175,2021-01-14,2,4.200686,4700.0,4700.0,15.0,SF/PF,SF/PF,SF
Matisse Thybulle,22000174,2021-01-14,1,0.9566376,3000.0,3000.0,10.0,SF,SF,SF
Caleb Martin,22000175,2021-01-14,6,4.651128,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Pascal Siakam,22000175,2021-01-14,7,5.225015,8500.0,8500.0,35.0,PF/C,PF/C,PF
Damian Lillard,22000178,2021-01-14,6,6.180543,9300.0,9300.0,47.0,PG,PG,PG
Jakob Poeltl,22000176,2021-01-14,6,7.2469716,3400.0,3400.0,10.0,C,C,C
OG Anunoby,22000175,2021-01-14,5,5.3111057,5800.0,5800.0,19.0,SF/PF,SF/PF,SF
Lonnie Walker IV,22000176,2021-01-14,3,2.2893088,5600.0,5600.0,14.0,SG/SF,SG/SF,SG
Doug McDermott,22000178,2021-01-14,3,2.5438879,4000.0,4000.0,11.0,SF/PF,SF/PF,PF
Dakota Mathias,22000174,2021-01-14,0,0.58160734,3900.0,3900.0,10.0,SG,SG,PG
Isaiah Joe,22000174,2021-01-14,0,0.95165014,4600.0,4600.0,11.0,SG,SG,SG
Monte Morris,22000177,2021-01-14,2,2.1489909,4100.0,4100.0,12.0,PG,PG,PG
Mike Scott,22000174,2021-01-14,2,2.0409093,3900.0,3900.0,10.0,PF,PF,PF
Kelan Martin,22000178,2021-01-14,0,0.6458312,3000.0,3000.0,10.0,PF,PF,SG
Brad Wanamaker,22000177,2021-01-14,1,1.2757267,3200.0,3200.0,10.0,PG,PG,PG
Anfernee Simons,22000178,2021-01-14,2,2.413619,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Tyrese Maxey,22000174,2021-01-14,1,1.4181931,5600.0,5600.0,21.0,PG,PG,PG
T.J. McConnell,22000178,2021-01-14,5,4.5358458,3000.0,3000.0,10.0,PG,PG,PG
Kent Bazemore,22000177,2021-01-14,2,2.1370914,3600.0,3600.0,10.0,SF,SF,SF
Andre Iguodala,22000174,2021-01-14,3,3.4346824,4000.0,4000.0,10.0,SF/PF,SF/PF,SF
Bol Bol,22000177,2021-01-14,1,1.0556407,3000.0,3000.0,10.0,C,C,PF
Edmond Sumner,22000178,2021-01-14,3,2.765746,3200.0,3200.0,10.0,SG/SF,SG/SF,SG
David Nwaba,22000176,2021-01-14,3,3.494302,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Facundo Campazzo,22000177,2021-01-14,0,0.23667571,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Cody Martin,22000175,2021-01-14,1,1.4655777,3100.0,3100.0,10.0,SG/SF,SG/SF,SG
Will Barton,22000177,2021-01-14,4,5.259315,5800.0,5800.0,19.0,SG/SF,SG/SF,SF
CJ Elleby,22000178,2021-01-14,0,0.21357287,3000.0,3000.0,10.0,SG,SG,SF
Nassir Little,22000178,2021-01-14,0,0.56438196,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Isaiah Hartenstein,22000177,2021-01-14,1,2.3837342,3000.0,3000.0,10.0,C,C,PF
Tony Bradley,22000174,2021-01-14,0,4.3146133,3200.0,3200.0,11.0,C,C,C
Jae'Sean Tate,22000176,2021-01-14,5,4.3010516,3300.0,3300.0,10.0,PF,PF,PF
Joel Embiid,22000174,2021-01-14,5,6.074971,10000.0,10000.0,50.0,C,C,C
Jordan Poole,22000177,2021-01-14,0,0.5409163,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Ben McLemore,22000176,2021-01-14,3,2.8295622,3400.0,3400.0,10.0,SG,SG,SG
Robert Covington,22000178,2021-01-14,1,1.9230993,5000.0,5000.0,16.0,PF,PF,PF
Yuta Watanabe,22000175,2021-01-14,4,3.5395443,3100.0,3100.0,10.0,SF,SF,PF
Aaron Holiday,22000178,2021-01-14,1,1.728342,4500.0,4500.0,12.0,PG/SG,PG/SG,SG
Patty Mills,22000176,2021-01-14,2,2.2964094,5200.0,5200.0,11.0,PG/SG,PG/SG,SG
Cassius Stanley,22000178,2021-01-14,0,0.5731769,3000.0,3000.0,10.0,SF,SF,SG
Norman Powell,22000175,2021-01-14,5,4.610764,4900.0,4900.0,10.0,SG/SF,SG/SF,SF
PJ Dozier,22000177,2021-01-14,6,5.7304153,3800.0,3800.0,10.0,SG/SF,SG/SF,SF
Rodney Hood,22000178,2021-01-14,1,1.6234907,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Jusuf Nurkic,22000178,2021-01-14,8,7.096257,5300.0,5300.0,24.0,C,C,C
Devin Vassell,22000176,2021-01-14,3,2.7473364,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Paul Reed,22000174,2021-01-14,0,0.5728164,3700.0,3700.0,10.0,PF,PF,PF
Mason Jones,22000176,2021-01-14,1,1.0684198,3000.0,3000.0,10.0,SG,SG,SG
Precious Achiuwa,22000174,2021-01-14,11,7.3884525,4400.0,4400.0,13.0,PF/C,PF/C,PF
Rudy Gay,22000176,2021-01-14,5,4.5090575,5000.0,5000.0,17.0,PF,PF,PF
Harry Giles III,22000178,2021-01-14,5,4.6655765,3000.0,3000.0,10.0,C,C,C
Mychal Mulder,22000177,2021-01-14,1,1.1079606,3000.0,3000.0,10.0,SG,SG,PG
Justin Holiday,22000178,2021-01-14,3,2.9141335,4900.0,4900.0,12.0,SG/SF,SG/SF,SF
Stanley Johnson,22000175,2021-01-14,1,1.4771438,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Terrance Ferguson,22000174,2021-01-14,0,0.2758816,3000.0,3000.0,10.0,SF,SF,SF
Kevon Looney,22000177,2021-01-14,4,2.7758658,3000.0,3000.0,10.0,C,C,C
Talen Horton-Tucker,22000187,2021-01-15,0,0.7741493,4100.0,4100.0,10.0,SF,SF,SF
Alex Caruso,22000187,2021-01-15,3,2.6880744,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Rajon Rondo,22000186,2021-01-15,0,0.6528003,3000.0,3000.0,13.0,PG,PG,PG
Lauri Markkanen,22000184,2021-01-15,6,5.177114,5900.0,5900.0,22.0,PF,PF,PF
De'Andre Hunter,22000186,2021-01-15,2,3.8392444,6000.0,6000.0,22.0,SF/PF,SF/PF,SF
Josh Green,22000182,2021-01-15,3,2.0731997,3000.0,3000.0,10.0,SF,SF,SF
Cory Joseph,22000188,2021-01-15,2,2.1135597,3300.0,3300.0,10.0,PG,PG,PG
Damyean Dotson,22000181,2021-01-15,4,3.6319022,5200.0,5200.0,14.0,PG/SG,PG/SG,SG
Steven Adams,22000187,2021-01-15,7,8.066155,6400.0,6400.0,20.0,C,C,C
Javonte Green,22000180,2021-01-15,2,1.0337635,3200.0,3200.0,10.0,SG,SG,SG
Jrue Holiday,22000182,2021-01-15,3,2.6535418,7200.0,7200.0,29.0,PG,PG,PG
Obi Toppin,22000181,2021-01-15,4,4.020132,4000.0,4000.0,16.0,PF,PF,PF
George Hill,22000184,2021-01-15,2,2.3734853,4700.0,4700.0,12.0,PG/SG,PG/SG,SG
Markieff Morris,22000187,2021-01-15,1,1.3856459,3300.0,3300.0,10.0,PF/C,PF/C,PF
Mfiondu Kabengele,22000188,2021-01-15,0,0.20519747,3000.0,3000.0,10.0,PF/C,PF/C,C
Serge Ibaka,22000188,2021-01-15,3,3.9568892,6200.0,6200.0,19.0,C,C,C
Marvin Bagley III,22000188,2021-01-15,5,5.019824,5400.0,5400.0,19.0,PF/C,PF/C,PF
Grant Williams,22000180,2021-01-15,2,1.8472556,3500.0,3500.0,10.0,SF/PF,SF/PF,SF
Hamidou Diallo,22000184,2021-01-15,3,3.036523,4900.0,4900.0,15.0,SG/SF,SG/SF,SG
Alfonzo McKinnie,22000187,2021-01-15,0,0.081748396,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Justin James,22000188,2021-01-15,1,1.2596639,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Wes Iwundu,22000182,2021-01-15,6,5.464451,3100.0,3100.0,10.0,SF/PF,SF/PF,SF
Shaquille Harrison,22000186,2021-01-15,4,4.2791896,3000.0,3000.0,10.0,PG,PG,PG
Austin Rivers,22000181,2021-01-15,2,1.3290825,5100.0,5100.0,10.0,PG/SG,PG/SG,PG
Aaron Nesmith,22000180,2021-01-15,0,0.6354698,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Tacko Fall,22000180,2021-01-15,5,3.905008,3300.0,3300.0,10.0,C,C,C
Elfrid Payton,22000181,2021-01-15,3,2.1882706,6800.0,6800.0,20.0,PG,PG,PG
Marcus Smart,22000180,2021-01-15,2,1.3057514,7600.0,7600.0,27.0,PG,PG,PG
Tony Snell,22000186,2021-01-15,1,1.5867385,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Jordan Clarkson,22000186,2021-01-15,7,4.86635,6100.0,6100.0,20.0,PG/SG,PG/SG,SG
Quinn Cook,22000187,2021-01-15,0,0.22572467,3000.0,3000.0,10.0,PG,PG,PG
Dwayne Bacon,22000180,2021-01-15,8,7.3203173,3900.0,3900.0,10.0,SG/SF,SG/SF,SF
Kentavious Caldwell-Pope,22000187,2021-01-15,1,0.6522651,3800.0,3800.0,10.0,SG/SF,SG/SF,SG
Kristaps Porzingis,22000182,2021-01-15,10,6.003732,8000.0,8000.0,26.0,PF/C,PF/C,C
Ivica Zubac,22000188,2021-01-15,7,5.569163,4000.0,4000.0,10.0,C,C,C
Trey Burke,22000182,2021-01-15,3,2.978375,4900.0,4900.0,11.0,PG/SG,PG/SG,SG
Tyrell Terry,22000182,2021-01-15,1,1.2328808,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Bryn Forbes,22000182,2021-01-15,2,2.1923258,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Eric Bledsoe,22000187,2021-01-15,1,1.03743,5700.0,5700.0,19.0,PG/SG,PG/SG,SG
Naji Marshall,22000187,2021-01-15,1,1.1996561,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Darius Bazley,22000184,2021-01-15,5,6.3747663,5700.0,5700.0,19.0,SF/PF,SF/PF,PF
Georges Niang,22000186,2021-01-15,6,5.3834963,3500.0,3500.0,10.0,SF/PF,SF/PF,PF
JJ Redick,22000187,2021-01-15,6,4.0127945,3800.0,3800.0,10.0,SG/SF,SG/SF,SG
Thaddeus Young,22000184,2021-01-15,1,1.7873448,5100.0,5100.0,11.0,PF,PF,PF
Paul George,22000188,2021-01-15,4,2.6668913,9400.0,9400.0,39.0,SG,SG,SG
Elijah Hughes,22000186,2021-01-15,0,0.2793672,3000.0,3000.0,10.0,SF,SF,SG
Chimezie Metu,22000188,2021-01-15,8,5.0446877,3000.0,3000.0,10.0,C,C,PF
Semi Ojeleye,22000180,2021-01-15,6,3.9446049,3600.0,3600.0,10.0,PF,PF,PF
Bobby Portis,22000182,2021-01-15,13,10.21555,5400.0,5400.0,15.0,PF/C,PF/C,C
Brandon Ingram,22000187,2021-01-15,3,4.195234,8600.0,8600.0,39.0,SF/PF,SF/PF,SF
Jordan Bone,22000180,2021-01-15,3,2.977628,3000.0,3000.0,10.0,PG,PG,PG
Kevin Knox II,22000181,2021-01-15,4,4.0693984,3700.0,3700.0,10.0,SF/PF,SF/PF,SF
Miye Oni,22000186,2021-01-15,1,0.7666917,3000.0,3000.0,10.0,SG,SG,SG
Royce O'Neale,22000186,2021-01-15,6,6.7913795,5400.0,5400.0,14.0,SF/PF,SF/PF,PF
Gary Clark,22000180,2021-01-15,3,3.3220642,3200.0,3200.0,10.0,PF/C,PF/C,PF
Garrett Temple,22000184,2021-01-15,3,2.3993592,4600.0,4600.0,11.0,SG/SF,SG/SF,SG
Solomon Hill,22000186,2021-01-15,6,4.6491556,3700.0,3700.0,10.0,PF,PF,PF
Nicolas Batum,22000188,2021-01-15,6,6.2639627,5300.0,5300.0,16.0,SF/PF,SF/PF,PF
Harrison Barnes,22000188,2021-01-15,6,5.998741,6500.0,6500.0,22.0,SF/PF,SF/PF,SF
Lamar Stevens,22000181,2021-01-15,5,4.074988,3000.0,3000.0,10.0,SF,SF,SF
Jaylen Brown,22000180,2021-01-15,2,1.7211949,8900.0,8900.0,38.0,SG/SF,SG/SF,SG
Aleksej Pokusevski,22000184,2021-01-15,3,2.4313366,3300.0,3300.0,10.0,PF,PF,PF
Isaiah Roby,22000184,2021-01-15,4,2.6886172,3700.0,3700.0,10.0,PF/C,PF/C,C
Nicolo Melli,22000187,2021-01-15,4,3.9400427,3000.0,3000.0,10.0,PF,PF,PF
Robert Woodard II,22000188,2021-01-15,0,0.741171,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Cedi Osman,22000181,2021-01-15,3,3.51532,6200.0,6200.0,20.0,SF/PF,SF/PF,PF
Khem Birch,22000180,2021-01-15,12,8.983263,4100.0,4100.0,10.0,C,C,C
Denzel Valentine,22000184,2021-01-15,4,4.442793,4200.0,4200.0,10.0,SG,SG,SG
John Collins,22000186,2021-01-15,4,5.0492706,7000.0,7000.0,30.0,PF/C,PF/C,PF
Dennis Schroder,22000187,2021-01-15,5,4.109209,6400.0,6400.0,20.0,PG/SG,PG/SG,SG
Cole Anthony,22000180,2021-01-15,6,6.11432,5500.0,5500.0,15.0,PG,PG,PG
Immanuel Quickley,22000181,2021-01-15,5,4.3068647,3300.0,3300.0,10.0,PG,PG,PG
Brandon Goodwin,22000186,2021-01-15,1,0.7556533,3600.0,3600.0,11.0,PG/SG,PG/SG,PG
JaVale McGee,22000181,2021-01-15,1,2.5049245,4500.0,4500.0,10.0,C,C,C
Cam Reddish,22000186,2021-01-15,5,4.761674,4800.0,4800.0,15.0,SG,SG,SG
Jaxson Hayes,22000187,2021-01-15,4,4.857672,3000.0,3000.0,10.0,C,C,C
Luke Kennard,22000188,2021-01-15,5,4.917866,3600.0,3600.0,10.0,SG/SF,SG/SF,SF
Aaron Gordon,22000180,2021-01-15,2,3.4906602,7300.0,7300.0,26.0,PF,PF,PF
Patrick Williams,22000184,2021-01-15,7,6.561168,5000.0,5000.0,10.0,SF/PF,SF/PF,SF
James Ennis III,22000180,2021-01-15,1,1.8432732,3100.0,3100.0,10.0,SF,SF,SF
De'Aaron Fox,22000188,2021-01-15,1,1.3422729,8100.0,8100.0,31.0,PG,PG,PG
Marcus Morris Sr.,22000188,2021-01-15,0,1.8202807,3700.0,3700.0,10.0,SF/PF,SF/PF,PF
Daniel Oturu,22000188,2021-01-15,4,4.143242,3000.0,3000.0,10.0,C,C,C
Rudy Gobert,22000186,2021-01-15,13,11.5036745,7800.0,7800.0,31.0,C,C,C
Bruno Fernando,22000186,2021-01-15,1,2.3989587,3000.0,3000.0,10.0,C,C,C
Pat Connaughton,22000182,2021-01-15,6,5.4871106,3200.0,3200.0,10.0,SF,SF,SF
Tremont Waters,22000180,2021-01-15,0,0.35542333,3000.0,3000.0,10.0,PG,PG,PG
Wendell Carter Jr.,22000184,2021-01-15,11,9.985885,6200.0,6200.0,19.0,C,C,C
Larry Nance Jr.,22000181,2021-01-15,9,7.0428786,6600.0,6600.0,22.0,PF/C,PF/C,PF
Tyrese Haliburton,22000188,2021-01-15,2,2.559854,6700.0,6700.0,20.0,PG/SG,PG/SG,SG
Isaac Okoro,22000181,2021-01-15,2,1.1291981,3900.0,3900.0,10.0,SF,SF,SF
Clint Capela,22000186,2021-01-15,11,9.309927,6700.0,6700.0,26.0,C,C,C
Buddy Hield,22000188,2021-01-15,1,2.0737422,6900.0,6900.0,20.0,SG/SF,SG/SF,SG
Andre Drummond,22000181,2021-01-15,23,17.553595,9300.0,9300.0,45.0,C,C,C
Donte DiVincenzo,22000182,2021-01-15,3,2.4738472,5500.0,5500.0,15.0,PG/SG,PG/SG,SG
Julius Randle,22000181,2021-01-15,6,8.469412,9100.0,9100.0,42.0,PF/C,PF/C,PF
Reggie Jackson,22000188,2021-01-15,4,4.132297,3000.0,3000.0,10.0,PG,PG,PG
Kevin Huerter,22000186,2021-01-15,1,1.6641554,5300.0,5300.0,16.0,SG/SF,SG/SF,SF
Kira Lewis Jr.,22000187,2021-01-15,0,0.6739639,3300.0,3300.0,10.0,PG,PG,PG
Boban Marjanovic,22000182,2021-01-15,2,2.6532936,3400.0,3400.0,10.0,C,C,C
Daniel Theis,22000180,2021-01-15,10,6.5730515,5500.0,5500.0,13.0,PF/C,PF/C,PF
Karim Mane,22000180,2021-01-15,0,0.42944422,3000.0,3000.0,10.0,PG,PG,PG
Shai Gilgeous-Alexander,22000184,2021-01-15,5,4.483975,7700.0,7700.0,32.0,PG,PG,PG
Bojan Bogdanovic,22000186,2021-01-15,3,2.008068,5300.0,5300.0,12.0,SF/PF,SF/PF,SF
Udoka Azubuike,22000186,2021-01-15,1,1.3313147,3000.0,3000.0,10.0,C,C,C
Terance Mann,22000188,2021-01-15,9,5.074031,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Montrezl Harrell,22000187,2021-01-15,5,5.9437833,5600.0,5600.0,19.0,C,C,C
Nerlens Noel,22000181,2021-01-15,4,4.0562396,3100.0,3100.0,10.0,C,C,C
Wesley Matthews,22000187,2021-01-15,0,0.66679,3000.0,3000.0,10.0,SG,SG,SG
Terrence Ross,22000180,2021-01-15,5,4.311866,6000.0,6000.0,19.0,SG/SF,SG/SF,SG
Richaun Holmes,22000188,2021-01-15,5,6.2770705,6800.0,6800.0,24.0,C,C,C
Thanasis Antetokounmpo,22000182,2021-01-15,0,0.50208914,3000.0,3000.0,10.0,PF,PF,PF
Josh Hart,22000187,2021-01-15,6,5.037799,5200.0,5200.0,15.0,SF,SF,SF
Tristan Thompson,22000180,2021-01-15,11,9.685325,4800.0,4800.0,17.0,C,C,C
Marc Gasol,22000187,2021-01-15,2,2.2274709,4200.0,4200.0,10.0,C,C,C
D.J. Augustin,22000182,2021-01-15,2,2.3442094,3500.0,3500.0,10.0,PG,PG,PG
Onyeka Okongwu,22000186,2021-01-15,5,4.0391064,3000.0,3000.0,10.0,C,C,C
Kenrich Williams,22000184,2021-01-15,5,4.8232484,3300.0,3300.0,10.0,SF,SF,SF
Theo Maledon,22000184,2021-01-15,3,2.463861,3200.0,3200.0,10.0,PG/SG,PG/SG,PG
Glenn Robinson III,22000188,2021-01-15,1,1.604525,3100.0,3100.0,10.0,SF,SF,SF
Willie Cauley-Stein,22000182,2021-01-15,10,5.269496,4500.0,4500.0,11.0,C,C,C
Trae Young,22000186,2021-01-15,4,3.9472132,8700.0,8700.0,40.0,PG,PG,PG
Dean Wade,22000181,2021-01-15,1,1.3429391,3300.0,3300.0,10.0,PF,PF,PF
Anthony Davis,22000187,2021-01-15,6,6.306388,9800.0,9800.0,45.0,PF/C,PF/C,PF
Mike Muscala,22000184,2021-01-15,6,4.9506216,3300.0,3300.0,10.0,C,C,C
Jeff Teague,22000180,2021-01-15,1,1.0041021,4400.0,4400.0,15.0,PG/SG,PG/SG,SG
Luka Doncic,22000182,2021-01-15,10,7.0928183,11000.0,11000.0,54.0,PG,PG,PG
Nikola Vucevic,22000180,2021-01-15,6,5.7707467,9000.0,9000.0,40.0,C,C,C
Giannis Antetokounmpo,22000182,2021-01-15,9,9.696274,10800.0,10800.0,51.0,PF/C,PF/C,PF
Donovan Mitchell,22000186,2021-01-15,3,2.7369063,8400.0,8400.0,33.0,PG/SG,PG/SG,SG
Kawhi Leonard,22000188,2021-01-15,4,4.5851593,9600.0,9600.0,46.0,SF,SF,SF
Otto Porter Jr.,22000184,2021-01-15,8,8.057835,5800.0,5800.0,19.0,SF/PF,SF/PF,SF
Khris Middleton,22000182,2021-01-15,8,7.986029,8200.0,8200.0,34.0,SF,SF,SF
Tim Hardaway Jr.,22000182,2021-01-15,6,5.094774,6900.0,6900.0,21.0,SG/SF,SG/SF,SG
Zach LaVine,22000184,2021-01-15,7,5.9787645,9500.0,9500.0,38.0,SG,SG,SG
LeBron James,22000187,2021-01-15,8,8.244542,9700.0,9700.0,48.0,PG/SF,PG/SF,SF
Brook Lopez,22000182,2021-01-15,11,8.693257,5600.0,5600.0,16.0,C,C,C
RJ Barrett,22000181,2021-01-15,4,4.098175,7000.0,7000.0,26.0,SG/SF,SG/SF,SF
Luguentz Dort,22000184,2021-01-15,8,7.0308623,4100.0,4100.0,15.0,SG/SF,SG/SF,SF
Payton Pritchard,22000180,2021-01-15,4,3.8347275,4700.0,4700.0,13.0,PG,PG,PG
Kyle Kuzma,22000187,2021-01-15,13,9.89705,5200.0,5200.0,11.0,SF/PF,SF/PF,PF
Mike Conley,22000186,2021-01-15,4,3.5510695,6900.0,6900.0,24.0,PG,PG,PG
Derrick Favors,22000186,2021-01-15,5,4.5885305,4100.0,4100.0,10.0,C,C,C
Nickeil Alexander-Walker,22000187,2021-01-15,3,2.2524462,4400.0,4400.0,15.0,PG/SG,PG/SG,PG
Zion Williamson,22000187,2021-01-15,12,9.470957,7900.0,7900.0,35.0,PF/C,PF/C,PF
Mitchell Robinson,22000181,2021-01-15,6,5.734583,6300.0,6300.0,21.0,C,C,C
James Johnson,22000182,2021-01-15,0,1.3617263,4600.0,4600.0,11.0,PF,PF,SF
Coby White,22000184,2021-01-15,9,6.852552,7400.0,7400.0,27.0,PG/SG,PG/SG,PG
Amir Coffey,22000188,2021-01-15,1,0.98883784,3000.0,3000.0,10.0,SF,SF,SF
Dejounte Murray,22000189,2021-01-16,10,10.758278,7800.0,7800.0,30.0,PG,PG,PG
Goran Dragic,22000192,2021-01-16,3,4.3653665,5700.0,5700.0,19.0,PG,PG,PG
Xavier Tillman,22000193,2021-01-16,4,3.6798909,3300.0,3300.0,10.0,PF/C,PF/C,PF
Jonas Valanciunas,22000193,2021-01-16,7,8.637529,7000.0,7000.0,27.0,C,C,C
Ja Morant,22000193,2021-01-16,0,1.5131513,7600.0,7600.0,39.0,PG,PG,PG
Gabe Vincent,22000192,2021-01-16,2,2.228306,5000.0,5000.0,12.0,PG/SG,PG/SG,PG
De'Anthony Melton,22000193,2021-01-16,1,1.4120809,4400.0,4400.0,11.0,PG/SG,PG/SG,PG
Fred VanVleet,22000191,2021-01-16,7,6.790283,8000.0,8000.0,34.0,PG/SG,PG/SG,SG
Devonte' Graham,22000191,2021-01-16,5,4.477039,6000.0,6000.0,20.0,PG,PG,PG
Norman Powell,22000191,2021-01-16,3,1.0181966,4500.0,4500.0,10.0,SG/SF,SG/SF,SF
LaMarcus Aldridge,22000189,2021-01-16,2,3.2369578,6800.0,6800.0,23.0,PF/C,PF/C,C
Rudy Gay,22000189,2021-01-16,8,7.5873685,4900.0,4900.0,16.0,PF,PF,PF
Bismack Biyombo,22000191,2021-01-16,11,7.662771,4000.0,4000.0,11.0,C,C,C
Patty Mills,22000189,2021-01-16,3,2.8058052,5200.0,5200.0,11.0,PG/SG,PG/SG,SG
Lonnie Walker IV,22000189,2021-01-16,3,2.0287774,5400.0,5400.0,14.0,SG/SF,SG/SF,SG
Rodney Hood,22000195,2021-01-16,3,3.3093395,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Ben Simmons,22000193,2021-01-16,16,10.262449,8400.0,8400.0,34.0,PG/SF,PG/SF,PG
Derrick Rose,22000192,2021-01-16,1,1.6592648,5200.0,5200.0,19.0,PG,PG,PG
