player_name,game_date,pts,pts_pred
Paul George,2017-11-20,26.000002,19.021675
Paul George,2017-11-22,20.0,20.840132
Paul George,2017-11-24,16.0,20.067898
Paul George,2017-11-25,2.0,19.438715
Paul George,2017-11-29,22.0,18.027048
Paul George,2017-12-01,36.0,17.400381
Paul George,2017-12-03,8.0,18.337196
Paul George,2017-12-05,21.0,17.888212
Russell Westbrook,2017-11-17,15.0,24.657188
Russell Westbrook,2017-11-20,22.0,26.198254
Russell Westbrook,2017-11-22,34.0,25.687164
Russell Westbrook,2017-11-24,27.0,23.616825
Russell Westbrook,2017-11-25,28.0,23.381287
Russell Westbrook,2017-11-29,37.0,23.5557
Russell Westbrook,2017-12-01,15.0,21.548689
Russell Westbrook,2017-12-03,22.0,22.477392
Russell Westbrook,2017-12-05,34.0,22.602795
Spencer Dinwiddie,2017-12-04,13.0,15.527328
Stephen Curry,2017-11-19,39.0,26.39523
Stephen Curry,2017-11-22,24.0,21.75297
Stephen Curry,2017-11-24,33.0,27.130093
Stephen Curry,2017-11-25,27.000002,23.738522
Stephen Curry,2017-11-29,28.0,25.219862
Stephen Curry,2017-12-01,23.0,28.234196
Stephen Curry,2017-12-03,30.0,24.786612
Stephen Curry,2017-12-04,31.0,27.812773
Victor Oladipo,2017-11-24,21.0,22.67908
Victor Oladipo,2017-11-27,26.0,23.835543
Victor Oladipo,2017-11-29,19.0,23.820728
Victor Oladipo,2017-12-01,36.0,26.584375
Victor Oladipo,2017-12-04,16.0,22.233335
Aaron Gordon,2017-11-29,40.0,25.541304
Aaron Gordon,2017-12-01,29.0,23.01366
Aaron Gordon,2017-12-03,10.0,23.212875
Aaron Gordon,2017-12-04,14.0,21.93447
Aaron Gordon,2017-12-06,24.0,25.503103
Andre Drummond,2017-11-19,20.0,17.067032
Andre Drummond,2017-11-20,8.0,16.396652
Andre Drummond,2017-11-24,17.0,16.68364
Andre Drummond,2017-11-27,26.0,17.568655
Andre Drummond,2017-11-29,13.0,17.352554
Andre Drummond,2017-12-01,14.0,16.149338
Andre Drummond,2017-12-02,14.0,15.551421
Andre Drummond,2017-12-04,11.0,16.294281
Andre Drummond,2017-12-06,27.0,15.474004
Anthony Davis,2017-11-17,17.0,23.153
Anthony Davis,2017-11-20,36.0,24.598475
Anthony Davis,2017-11-22,29.0,24.268589
Anthony Davis,2017-11-24,23.0,24.207798
Anthony Davis,2017-11-25,30.0,23.382313
Anthony Davis,2017-11-29,17.0,23.4791
Anthony Davis,2017-12-01,19.0,23.10154
Ben Simmons,2017-11-18,23.0,18.831112
Ben Simmons,2017-11-20,27.0,17.975107
Ben Simmons,2017-11-22,16.0,17.149372
Ben Simmons,2017-11-27,10.0,17.155195
Ben Simmons,2017-11-29,31.0,17.224226
Ben Simmons,2017-11-30,15.0,18.291098
Ben Simmons,2017-12-02,5.0,17.280514
Ben Simmons,2017-12-04,20.0,18.164858
Blake Griffin,2017-11-18,19.0,22.361776
Blake Griffin,2017-11-20,21.0,22.895094
Blake Griffin,2017-11-22,26.0,23.55725
Blake Griffin,2017-11-25,33.0,25.397747
Blake Griffin,2017-11-27,26.0,24.222746
Bradley Beal,2017-11-17,26.0,24.845863
Bradley Beal,2017-11-19,27.0,25.161882
Bradley Beal,2017-11-20,23.0,26.339222
Bradley Beal,2017-11-22,22.0,26.229723
Bradley Beal,2017-11-25,26.0,31.712593
Bradley Beal,2017-11-28,8.0,26.645658
Bradley Beal,2017-11-29,21.0,24.854797
Bradley Beal,2017-12-01,10.0,25.497644
Bradley Beal,2017-12-04,11.0,22.223192
Bradley Beal,2017-12-05,51.0,29.731794
Chris Paul,2017-11-29,13.0,13.333144
Chris Paul,2017-12-03,21.0,14.5192375
Damian Lillard,2017-11-18,22.0,23.16151
Damian Lillard,2017-11-20,21.0,22.31814
Damian Lillard,2017-11-22,30.0,24.157303
Damian Lillard,2017-11-24,34.0,25.321926
Damian Lillard,2017-11-25,28.999998,24.153694
Damian Lillard,2017-11-27,31.999998,23.729582
Damian Lillard,2017-11-30,18.0,23.111338
Damian Lillard,2017-12-02,28.999998,23.60289
Damian Lillard,2017-12-05,30.0,24.45256
DeAndre Jordan,2017-11-25,5.0,10.700718
DeAndre Jordan,2017-11-27,9.0,9.981841
DeAndre Jordan,2017-12-02,14.0,10.0615425
DeAndre Jordan,2017-12-03,17.0,10.595087
DeAndre Jordan,2017-12-06,18.0,10.138161
DeMar DeRozan,2017-11-17,22.0,17.625397
DeMar DeRozan,2017-11-19,33.0,17.13694
DeMar DeRozan,2017-11-22,18.0,15.045678
DeMar DeRozan,2017-11-24,13.0,17.007866
DeMar DeRozan,2017-11-25,2.0,15.703936
DeMar DeRozan,2017-12-01,26.0,18.533918
DeMar DeRozan,2017-12-05,20.0,18.692043
DeMarcus Cousins,2017-11-17,14.0,23.492838
DeMarcus Cousins,2017-11-20,18.0,23.809872
DeMarcus Cousins,2017-11-22,24.0,24.385895
DeMarcus Cousins,2017-11-24,19.0,23.998669
DeMarcus Cousins,2017-11-25,15.0,23.554464
DeMarcus Cousins,2017-11-29,17.0,23.874683
DeMarcus Cousins,2017-12-01,23.0,25.594826
DeMarcus Cousins,2017-12-02,38.0,26.856796
DeMarcus Cousins,2017-12-04,19.0,25.69915
DeMarcus Cousins,2017-12-06,40.0,25.989132
Draymond Green,2017-11-19,5.0,10.599618
Draymond Green,2017-11-22,4.0,9.988983
Draymond Green,2017-11-25,6.0,11.257593
Draymond Green,2017-11-27,14.0,11.342152
Draymond Green,2017-11-29,15.0,12.510268
Draymond Green,2017-12-01,12.0,12.239781
Draymond Green,2017-12-03,4.0,11.084858
Draymond Green,2017-12-04,19.0,12.191475
Dwight Howard,2017-11-24,20.0,15.674942
Dwight Howard,2017-11-25,10.0,14.925252
Dwight Howard,2017-12-01,10.0,15.744376
Giannis Antetokounmpo,2017-11-18,24.0,27.831247
Giannis Antetokounmpo,2017-11-20,23.0,29.807026
Giannis Antetokounmpo,2017-11-25,27.0,29.623186
Giannis Antetokounmpo,2017-11-28,32.0,29.007044
Giannis Antetokounmpo,2017-11-30,20.0,29.585096
Giannis Antetokounmpo,2017-12-02,33.0,30.97972
Giannis Antetokounmpo,2017-12-04,40.0,30.485493
Giannis Antetokounmpo,2017-12-06,25.0,29.230844
Hassan Whiteside,2017-11-19,15.0,13.049831
Hassan Whiteside,2017-11-22,8.0,12.084084
Hassan Whiteside,2017-11-24,15.999999,11.573673
Hassan Whiteside,2017-11-26,11.0,11.878177
Hassan Whiteside,2017-11-28,11.0,12.304832
James Harden,2017-11-18,29.0,34.318798
James Harden,2017-11-22,21.0,38.30007
James Harden,2017-11-25,37.0,38.410027
James Harden,2017-11-27,37.0,38.47967
James Harden,2017-11-29,29.0,38.384815
James Harden,2017-12-03,36.000004,37.835052
Jimmy Butler,2017-11-22,25.999998,18.7658
Jimmy Butler,2017-11-24,18.0,20.440098
Jimmy Butler,2017-11-26,25.0,19.079271
Jimmy Butler,2017-11-28,17.0,18.329725
Jimmy Butler,2017-11-29,19.0,18.268787
Jimmy Butler,2017-12-01,22.0,20.564135
Jimmy Butler,2017-12-03,33.0,21.542467
Jimmy Butler,2017-12-04,30.000002,20.099112
Jimmy Butler,2017-12-06,19.0,19.780848
Joel Embiid,2017-11-20,15.0,26.88198
Joel Embiid,2017-11-22,28.0,27.471998
Joel Embiid,2017-11-25,18.0,26.529308
Joel Embiid,2017-11-27,30.0,27.185543
Joel Embiid,2017-11-29,25.0,25.904757
Joel Embiid,2017-12-02,25.0,25.717094
Joel Embiid,2017-12-04,22.0,25.118328
John Wall,2017-11-17,8.0,18.46118
John Wall,2017-11-20,14.999999,17.99021
John Wall,2017-11-22,31.0,18.565405
Jusuf Nurkic,2017-11-18,14.0,13.783586
Jusuf Nurkic,2017-12-02,8.0,13.296517
Karl-Anthony Towns,2017-11-19,16.0,19.346106
Karl-Anthony Towns,2017-11-20,18.0,19.368353
Karl-Anthony Towns,2017-11-22,18.0,18.451483
Karl-Anthony Towns,2017-11-24,18.0,18.14011
Karl-Anthony Towns,2017-11-26,32.0,18.838839
Karl-Anthony Towns,2017-11-28,19.999998,17.7078
Karl-Anthony Towns,2017-11-29,11.0,17.326784
Karl-Anthony Towns,2017-12-01,22.999998,18.793941
Karl-Anthony Towns,2017-12-03,14.999999,18.608036
Karl-Anthony Towns,2017-12-04,7.0,18.25147
Karl-Anthony Towns,2017-12-06,21.0,19.671131
Kemba Walker,2017-11-22,24.000002,26.292803
Kemba Walker,2017-11-24,14.999999,23.913822
Kemba Walker,2017-11-25,18.0,25.018173
Kemba Walker,2017-12-04,29.0,28.235065
Kemba Walker,2017-12-06,24.000002,25.914663
Kevin Durant,2017-11-29,29.0,24.839409
Kevin Durant,2017-12-01,25.0,23.654318
Kevin Durant,2017-12-03,24.0,23.341139
Kevin Durant,2017-12-04,19.0,22.893387
Kevin Durant,2017-12-06,35.0,24.161896
Kevin Love,2017-11-28,38.0,21.496971
Kevin Love,2017-11-30,25.0,20.82827
Kevin Love,2017-12-02,20.0,22.386599
Kevin Love,2017-12-04,24.0,20.750965
Kevin Love,2017-12-06,18.0,19.119999
Kristaps Porzingis,2017-11-20,25.0,24.170528
Kristaps Porzingis,2017-11-22,22.0,21.4027
Kristaps Porzingis,2017-11-24,28.0,26.3741
Kristaps Porzingis,2017-11-27,22.0,20.40315
Kristaps Porzingis,2017-11-29,4.0,18.509657
Kristaps Porzingis,2017-12-06,18.0,21.281109
Kyle Lowry,2017-11-19,10.0,21.323284
Kyle Lowry,2017-11-22,25.0,21.849895
Kyle Lowry,2017-11-24,24.0,22.360529
Kyle Lowry,2017-11-25,15.0,21.230568
Kyle Lowry,2017-11-29,36.0,23.349194
Kyle Lowry,2017-12-01,11.0,21.25472
Kyle Lowry,2017-12-05,20.0,20.687548
Kyrie Irving,2017-11-20,47.0,21.463772
Kyrie Irving,2017-11-22,23.0,22.35988
Kyrie Irving,2017-11-24,30.0,23.89178
Kyrie Irving,2017-11-25,25.0,21.647223
Kyrie Irving,2017-11-27,18.0,24.856148
Kyrie Irving,2017-11-30,36.0,23.8355
Kyrie Irving,2017-12-02,19.0,23.863184
Kyrie Irving,2017-12-04,31.999998,23.144278
Kyrie Irving,2017-12-06,23.0,22.082685
LaMarcus Aldridge,2017-11-17,26.0,26.025604
LaMarcus Aldridge,2017-11-20,22.0,26.133902
LaMarcus Aldridge,2017-11-22,16.0,25.469782
LaMarcus Aldridge,2017-11-25,17.0,27.55382
LaMarcus Aldridge,2017-11-27,33.0,28.716204
LaMarcus Aldridge,2017-11-29,41.0,29.464386
LaMarcus Aldridge,2017-12-01,22.0,23.863615
LaMarcus Aldridge,2017-12-04,17.0,26.547256
LaMarcus Aldridge,2017-12-06,18.0,27.198723
LeBron James,2017-11-17,39.0,27.795517
LeBron James,2017-11-20,18.0,28.884949
LeBron James,2017-11-22,33.0,27.848183
LeBron James,2017-11-24,27.0,27.542683
LeBron James,2017-11-27,30.0,27.477745
LeBron James,2017-11-28,21.0,26.537367
LeBron James,2017-11-30,24.000002,27.25015
LeBron James,2017-12-02,34.0,27.58408
LeBron James,2017-12-04,23.0,27.598835
LeBron James,2017-12-06,32.0,28.268812
Marc Gasol,2017-11-20,19.0,21.475677
Marc Gasol,2017-11-22,14.0,22.256914
Marc Gasol,2017-11-24,15.000001,22.004545
Marc Gasol,2017-11-26,18.0,21.13497
Marc Gasol,2017-11-29,10.0,19.2202
Marc Gasol,2017-12-01,16.0,20.489199
Marc Gasol,2017-12-02,27.000002,22.840286
Marc Gasol,2017-12-04,21.0,20.41768
Marc Gasol,2017-12-06,17.0,22.254135
Myles Turner,2017-11-19,25.0,15.653559
Myles Turner,2017-11-20,8.0,15.316133
Myles Turner,2017-11-24,7.0,13.632434
Myles Turner,2017-11-25,19.0,14.925148
Myles Turner,2017-11-27,18.0,15.29706
Myles Turner,2017-12-06,11.0,14.4309435
Nikola Jokic,2017-11-19,6.0,24.444834
Nikola Jokic,2017-11-20,16.0,23.855162
Nikola Jokic,2017-11-22,17.0,21.534946
Nikola Jokic,2017-11-24,28.0,26.044895
Nikola Jokic,2017-11-28,7.0,19.960455
Nikola Jokic,2017-11-30,8.0,21.701406
Nikola Vucevic,2017-11-18,8.0,18.761463
Nikola Vucevic,2017-11-20,25.0,19.375923
Nikola Vucevic,2017-11-22,11.0,18.320398
Nikola Vucevic,2017-11-24,12.0,18.801588
Nikola Vucevic,2017-11-27,16.0,18.774662
Nikola Vucevic,2017-11-29,15.0,19.900093
Nikola Vucevic,2017-12-01,6.0,18.833807
Nikola Vucevic,2017-12-03,34.0,21.272818
Nikola Vucevic,2017-12-04,10.0,19.225887
Nikola Vucevic,2017-12-06,22.000002,18.751486
Paul George,2017-11-17,18.0,18.856993
Paul George,2017-11-20,26.000002,19.048681
Paul George,2017-11-22,20.0,20.903534
Paul George,2017-11-24,16.0,19.751566
Paul George,2017-11-25,2.0,19.784378
Paul George,2017-11-29,22.0,19.431866
Paul George,2017-12-01,36.0,22.645676
Paul George,2017-12-03,8.0,19.198915
Paul George,2017-12-05,21.0,21.822388
Russell Westbrook,2017-11-17,15.0,24.734406
Russell Westbrook,2017-11-20,22.0,25.485271
Russell Westbrook,2017-11-22,34.0,26.0593
Russell Westbrook,2017-11-24,27.0,24.552448
Russell Westbrook,2017-11-25,28.0,24.825275
Russell Westbrook,2017-11-29,37.0,24.832872
Russell Westbrook,2017-12-01,15.0,23.728745
Russell Westbrook,2017-12-03,22.0,23.81703
Russell Westbrook,2017-12-05,34.0,25.956797
Spencer Dinwiddie,2017-12-04,13.0,13.609555
Stephen Curry,2017-11-22,24.0,24.632122
Stephen Curry,2017-11-24,33.0,26.429533
Stephen Curry,2017-11-25,27.000002,25.280457
Stephen Curry,2017-11-29,28.0,24.728296
Stephen Curry,2017-12-01,23.0,24.735485
Stephen Curry,2017-12-03,30.0,24.967493
Stephen Curry,2017-12-04,31.0,25.466782
Victor Oladipo,2017-11-24,21.0,24.473898
Victor Oladipo,2017-11-27,26.0,25.385654
Victor Oladipo,2017-11-29,19.0,24.473894
Victor Oladipo,2017-12-01,36.0,25.47551
Victor Oladipo,2017-12-04,16.0,24.337149
Victor Oladipo,2017-12-06,27.0,23.42577
Aaron Gordon,2017-11-29,40.0,29.769136
Aaron Gordon,2017-12-01,29.0,23.114145
Aaron Gordon,2017-12-03,10.0,23.067204
Aaron Gordon,2017-12-04,14.0,20.38384
Aaron Gordon,2017-12-06,24.0,23.993359
Andre Drummond,2017-11-19,19.999998,16.959034
Andre Drummond,2017-11-20,8.0,14.711108
Andre Drummond,2017-11-24,17.0,14.985024
Andre Drummond,2017-11-27,26.0,17.654558
Andre Drummond,2017-11-29,13.0,17.160173
Andre Drummond,2017-12-01,14.0,16.435879
Andre Drummond,2017-12-02,14.0,17.304773
Andre Drummond,2017-12-04,11.0,17.374718
Andre Drummond,2017-12-06,26.999998,14.022842
Anthony Davis,2017-11-20,36.0,23.500767
Anthony Davis,2017-11-22,29.0,24.548424
Anthony Davis,2017-11-24,23.0,26.405119
Anthony Davis,2017-11-25,30.0,22.303938
Anthony Davis,2017-11-29,17.0,26.283789
Anthony Davis,2017-12-01,19.0,23.109835
Ben Simmons,2017-11-20,27.0,22.566145
Ben Simmons,2017-11-22,16.0,18.248293
Ben Simmons,2017-11-27,10.0,18.130468
Ben Simmons,2017-11-29,31.0,21.118698
Ben Simmons,2017-11-30,15.0,14.5666065
Ben Simmons,2017-12-02,5.0,13.53419
Ben Simmons,2017-12-04,20.0,20.679392
Ben Simmons,2017-12-07,12.0,13.015747
Blake Griffin,2017-11-20,21.0,25.076513
Blake Griffin,2017-11-22,26.0,26.637787
Blake Griffin,2017-11-25,33.0,27.49773
Blake Griffin,2017-11-27,26.0,22.523916
Bradley Beal,2017-11-19,27.0,22.468801
Bradley Beal,2017-11-20,23.0,23.491692
Bradley Beal,2017-11-22,22.0,27.069567
Bradley Beal,2017-11-25,26.0,29.312433
Bradley Beal,2017-11-28,8.0,17.862907
Bradley Beal,2017-11-29,21.0,26.435938
Bradley Beal,2017-12-01,10.0,26.407187
Bradley Beal,2017-12-04,11.0,17.98345
Bradley Beal,2017-12-05,51.0,38.70159
Bradley Beal,2017-12-07,34.0,29.66402
Chris Paul,2017-11-29,13.0,13.593548
Chris Paul,2017-12-03,21.0,14.777925
Chris Paul,2017-12-07,18.0,11.132798
Damian Lillard,2017-11-20,21.0,20.64713
Damian Lillard,2017-11-22,30.0,25.045609
Damian Lillard,2017-11-24,34.0,24.358961
Damian Lillard,2017-11-25,28.999998,23.871807
Damian Lillard,2017-11-27,32.0,26.264378
Damian Lillard,2017-11-30,18.0,21.515532
Damian Lillard,2017-12-02,28.999998,25.492617
Damian Lillard,2017-12-05,30.0,23.590443
DeAndre Jordan,2017-11-27,9.0,9.868889
DeAndre Jordan,2017-12-02,14.000001,10.399324
DeAndre Jordan,2017-12-03,17.0,10.359535
DeAndre Jordan,2017-12-06,18.0,11.44967
DeMar DeRozan,2017-11-19,33.0,18.881735
DeMar DeRozan,2017-11-22,18.0,15.64361
DeMar DeRozan,2017-11-24,13.0,12.892216
DeMar DeRozan,2017-11-25,2.0,10.532264
DeMar DeRozan,2017-12-01,26.0,16.029146
DeMar DeRozan,2017-12-05,20.0,18.407785
DeMarcus Cousins,2017-11-20,18.0,22.369839
DeMarcus Cousins,2017-11-22,24.0,22.690207
DeMarcus Cousins,2017-11-24,19.0,21.8204
DeMarcus Cousins,2017-11-25,15.0,20.149673
DeMarcus Cousins,2017-11-29,17.0,23.055098
DeMarcus Cousins,2017-12-01,23.0,22.793041
DeMarcus Cousins,2017-12-02,38.0,27.583431
DeMarcus Cousins,2017-12-04,19.0,23.593687
DeMarcus Cousins,2017-12-06,40.0,28.419601
Draymond Green,2017-11-19,5.0,8.232252
Draymond Green,2017-11-22,4.0,8.488752
Draymond Green,2017-11-25,6.0,10.221003
Draymond Green,2017-11-27,14.0,10.689082
Draymond Green,2017-11-29,15.0,11.987096
Draymond Green,2017-12-01,12.0,9.9215355
Draymond Green,2017-12-03,4.0,7.2568603
Draymond Green,2017-12-04,19.0,11.608605
Dwight Howard,2017-11-24,20.0,15.235496
Dwight Howard,2017-11-25,10.0,14.957028
Dwight Howard,2017-12-01,10.0,14.455813
Giannis Antetokounmpo,2017-11-20,23.0,28.069479
Giannis Antetokounmpo,2017-11-25,27.0,28.280106
Giannis Antetokounmpo,2017-11-28,32.0,30.854725
Giannis Antetokounmpo,2017-11-30,20.0,27.803265
Giannis Antetokounmpo,2017-12-02,33.0,29.889135
Giannis Antetokounmpo,2017-12-04,40.0,31.87787
Giannis Antetokounmpo,2017-12-06,25.0,28.252357
Hassan Whiteside,2017-11-19,15.0,14.600595
Hassan Whiteside,2017-11-22,8.0,12.052895
Hassan Whiteside,2017-11-24,15.999999,13.648724
Hassan Whiteside,2017-11-26,11.0,12.074813
Hassan Whiteside,2017-11-28,11.0,11.810726
James Harden,2017-11-18,28.999998,27.627142
James Harden,2017-11-22,21.0,31.947472
James Harden,2017-11-25,37.0,31.620798
James Harden,2017-11-27,37.0,31.250912
James Harden,2017-11-29,28.999998,32.457516
James Harden,2017-12-03,36.0,33.506668
James Harden,2017-12-07,28.999998,36.114414
Jimmy Butler,2017-11-22,25.999998,21.371578
Jimmy Butler,2017-11-24,18.0,19.520931
Jimmy Butler,2017-11-26,25.0,16.235916
Jimmy Butler,2017-11-28,17.0,16.97983
Jimmy Butler,2017-11-29,19.0,19.886095
Jimmy Butler,2017-12-01,22.0,20.28159
Jimmy Butler,2017-12-03,33.0,24.201424
Jimmy Butler,2017-12-04,30.000002,23.032013
Jimmy Butler,2017-12-06,19.0,15.744886
Joel Embiid,2017-11-20,15.0,27.354654
Joel Embiid,2017-11-22,28.0,22.327402
Joel Embiid,2017-11-25,18.0,25.239552
Joel Embiid,2017-11-27,30.0,25.811464
Joel Embiid,2017-11-29,25.0,26.607693
Joel Embiid,2017-12-02,25.0,22.63238
Joel Embiid,2017-12-04,22.0,19.663261
Joel Embiid,2017-12-07,33.0,23.430374
John Wall,2017-11-20,14.999999,14.769245
John Wall,2017-11-22,31.0,20.203299
Jusuf Nurkic,2017-12-02,8.0,13.30221
Karl-Anthony Towns,2017-11-19,16.0,15.481395
Karl-Anthony Towns,2017-11-20,18.0,16.751265
Karl-Anthony Towns,2017-11-22,18.0,18.065205
Karl-Anthony Towns,2017-11-24,18.0,16.631117
Karl-Anthony Towns,2017-11-26,32.0,18.405642
Karl-Anthony Towns,2017-11-28,19.999998,15.265992
Karl-Anthony Towns,2017-11-29,11.0,17.460154
Karl-Anthony Towns,2017-12-01,22.999998,21.153364
Karl-Anthony Towns,2017-12-03,14.999999,19.153269
Karl-Anthony Towns,2017-12-04,7.0,17.071033
Karl-Anthony Towns,2017-12-06,21.0,19.157982
Kemba Walker,2017-11-22,24.0,30.58381
Kemba Walker,2017-11-24,15.0,22.251772
Kemba Walker,2017-11-25,18.0,22.263758
Kemba Walker,2017-12-04,29.0,32.125866
Kemba Walker,2017-12-06,24.0,30.228092
Kevin Durant,2017-11-29,29.0,28.487595
Kevin Durant,2017-12-01,25.0,26.418594
Kevin Durant,2017-12-03,24.0,25.805473
Kevin Durant,2017-12-04,19.0,25.845768
Kevin Durant,2017-12-06,35.0,27.130905
Kevin Love,2017-11-28,38.0,24.971937
Kevin Love,2017-11-30,25.0,23.000738
Kevin Love,2017-12-02,20.0,19.615486
Kevin Love,2017-12-04,24.0,20.956974
Kevin Love,2017-12-06,18.0,17.049316
Kristaps Porzingis,2017-11-22,22.0,17.628487
Kristaps Porzingis,2017-11-24,28.0,22.923847
Kristaps Porzingis,2017-11-27,22.0,17.927553
Kristaps Porzingis,2017-11-29,4.0,14.266367
Kristaps Porzingis,2017-12-06,18.0,20.253796
Kyle Lowry,2017-11-22,25.0,22.349892
Kyle Lowry,2017-11-24,24.0,20.62101
Kyle Lowry,2017-11-25,15.0,22.8343
Kyle Lowry,2017-11-29,36.0,23.664234
Kyle Lowry,2017-12-01,11.0,18.893312
Kyle Lowry,2017-12-05,20.0,19.641724
Kyrie Irving,2017-11-20,47.0,23.838188
Kyrie Irving,2017-11-22,23.0,21.65112
Kyrie Irving,2017-11-24,30.0,24.069609
Kyrie Irving,2017-11-25,25.0,17.601782
Kyrie Irving,2017-11-27,18.0,23.265127
Kyrie Irving,2017-11-30,36.0,24.46521
Kyrie Irving,2017-12-02,19.0,22.690044
Kyrie Irving,2017-12-04,31.999998,18.517452
Kyrie Irving,2017-12-06,23.0,18.49236
LaMarcus Aldridge,2017-11-20,22.0,26.496714
LaMarcus Aldridge,2017-11-22,16.0,21.780972
LaMarcus Aldridge,2017-11-25,17.0,24.471773
LaMarcus Aldridge,2017-11-27,33.0,29.31388
LaMarcus Aldridge,2017-11-29,41.0,30.531912
LaMarcus Aldridge,2017-12-01,22.0,24.533665
LaMarcus Aldridge,2017-12-04,17.0,23.841776
LaMarcus Aldridge,2017-12-06,18.0,23.58088
LeBron James,2017-11-20,18.0,26.41421
LeBron James,2017-11-22,33.0,27.607496
LeBron James,2017-11-24,27.0,27.124043
LeBron James,2017-11-27,30.0,27.460724
LeBron James,2017-11-28,21.0,26.293137
LeBron James,2017-11-30,24.000002,28.968838
LeBron James,2017-12-02,34.0,27.08602
LeBron James,2017-12-04,23.0,26.50317
LeBron James,2017-12-06,32.0,27.291359
Marc Gasol,2017-11-22,14.0,20.519625
Marc Gasol,2017-11-24,15.000001,17.173925
Marc Gasol,2017-11-26,18.0,22.26869
Marc Gasol,2017-11-29,10.0,17.938856
Marc Gasol,2017-12-01,16.0,18.738464
Marc Gasol,2017-12-02,27.000002,23.121864
Marc Gasol,2017-12-04,21.0,18.52869
Marc Gasol,2017-12-06,17.0,23.638813
Myles Turner,2017-11-19,25.0,16.083569
Myles Turner,2017-11-20,8.0,12.522476
Myles Turner,2017-11-24,7.0,12.099182
Myles Turner,2017-11-25,19.0,14.424194
Myles Turner,2017-11-27,18.0,14.216868
Myles Turner,2017-12-06,11.0,14.17433
Nikola Jokic,2017-11-20,16.0,20.338154
Nikola Jokic,2017-11-22,17.0,18.402523
Nikola Jokic,2017-11-24,28.0,22.75975
Nikola Jokic,2017-11-28,7.0,16.04578
Nikola Jokic,2017-11-30,8.0,16.672989
Nikola Vucevic,2017-11-18,8.0,17.189028
Nikola Vucevic,2017-11-20,25.0,16.5712
Nikola Vucevic,2017-11-22,11.0,17.482294
Nikola Vucevic,2017-11-24,12.0,17.991552
Nikola Vucevic,2017-11-27,16.0,20.455168
Nikola Vucevic,2017-11-29,15.0,19.906809
Nikola Vucevic,2017-12-01,6.0,19.199184
Nikola Vucevic,2017-12-03,34.0,24.016129
Nikola Vucevic,2017-12-04,10.0,16.012482
Nikola Vucevic,2017-12-06,22.000002,21.180807
Paul George,2017-11-20,26.000002,21.374405
Paul George,2017-11-22,20.0,19.777115
Paul George,2017-11-24,16.0,16.832838
Paul George,2017-11-25,2.0,14.244968
Paul George,2017-11-29,22.0,20.260101
Paul George,2017-12-01,36.0,19.181864
Paul George,2017-12-03,8.0,17.982506
Paul George,2017-12-05,21.0,19.996199
Russell Westbrook,2017-11-20,22.0,25.469757
Russell Westbrook,2017-11-22,34.0,26.350765
Russell Westbrook,2017-11-24,27.0,25.000294
Russell Westbrook,2017-11-25,28.0,27.044373
Russell Westbrook,2017-11-29,37.0,25.278172
Russell Westbrook,2017-12-01,15.0,19.903017
Russell Westbrook,2017-12-03,22.0,21.358675
Russell Westbrook,2017-12-05,34.0,25.299267
Russell Westbrook,2017-12-07,31.0,24.556744
Spencer Dinwiddie,2017-12-04,13.0,14.014637
Stephen Curry,2017-11-22,24.0,24.28737
Stephen Curry,2017-11-24,33.0,27.032845
Stephen Curry,2017-11-25,27.000002,27.534346
Stephen Curry,2017-11-29,28.0,24.156374
Stephen Curry,2017-12-01,23.0,28.325779
Stephen Curry,2017-12-03,30.0,23.542667
Stephen Curry,2017-12-04,31.0,25.802748
Victor Oladipo,2017-11-24,21.0,25.620419
Victor Oladipo,2017-11-27,26.0,21.889832
Victor Oladipo,2017-11-29,19.0,23.996801
Victor Oladipo,2017-12-01,36.0,24.469288
Victor Oladipo,2017-12-04,16.0,23.760231
Victor Oladipo,2017-12-06,27.0,19.799246
Aaron Gordon,2017-12-01,29.0,22.771864
Aaron Gordon,2017-12-03,10.0,19.247828
Aaron Gordon,2017-12-04,14.0,17.00311
Aaron Gordon,2017-12-06,24.0,22.110563
Aaron Gordon,2017-12-08,14.0,20.83611
Andre Drummond,2017-11-20,8.0,12.003356
Andre Drummond,2017-11-24,17.0,14.38751
Andre Drummond,2017-11-27,26.0,16.43446
Andre Drummond,2017-11-29,13.0,16.585436
Andre Drummond,2017-12-01,14.0,15.247868
Andre Drummond,2017-12-02,14.0,17.14478
Andre Drummond,2017-12-04,11.0,13.779405
Andre Drummond,2017-12-06,26.999998,12.405496
